state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Mn_qp3_mult5_nist,Mn,25,3,22,5,nist_reference,reference_uncertain,2.424814826890682,2.73979233794417,3.4091517271911376,1.2831567470502518,1.4498356678467055,1.804045402540151
Fe_qm1_mult4_ning2022,Fe,26,-1,27,4,ning2022_monoanion_reference,bound_experimental,3.934233106101128,5.1386293425928145,7.506034289412199,2.081906502128841,2.719245543377582,3.9720222902134283
Fe_q0_mult5_nist,Fe,26,0,26,5,nist_reference,reference,3.690346155115122,4.494000744650884,6.136286560713049,1.9528470856304299,2.3781227798503597,3.247183007499693
Fe_qp1_mult6_nist,Fe,26,1,25,6,nist_reference,reference,3.2239175890650342,3.847341021572081,5.115791551919242,1.7060237179625588,2.0359251911882126,2.707160305005754
Fe_qp2_mult5_nist,Fe,26,2,24,5,nist_reference,reference,2.641217548499073,3.0250874789816726,3.854788838308679,1.3976721357027986,1.600807354865109,2.039866406076202
Fe_qp3_mult6_nist,Fe,26,3,23,6,nist_reference,reference,2.3915575811284877,2.6977778389785176,3.3344933656417917,1.2655577704954981,1.4276025524665745,1.7645378990048806
Co_qm1_mult3_ning2022,Co,27,-1,28,3,ning2022_monoanion_reference,bound_experimental,3.8730437261847723,5.01358140426741,7.340513372153686,2.04952647672782,2.653073024145374,3.8844323928724624
Co_q0_mult4_nist,Co,27,0,27,4,nist_reference,reference,3.6372121317100814,4.408468249620821,5.996590140563871,1.9247297713208957,2.332860932688776,3.173258845512018
Co_qp1_mult3_nist,Co,27,1,26,3,nist_reference,reference,2.911001457494054,3.4047202327564925,4.546930574350266,1.5404356322112713,1.8017003566750935,2.406132039504249
Co_qp2_mult4_nist,Co,27,2,25,4,nist_reference,reference_uncertain,2.6197217068533556,2.99260376710824,3.811740850088213,1.3862970261747052,1.5836177148161492,2.017086391734711
Co_qp3_mult5_nist,Co,27,3,24,5,nist_reference,reference_uncertain,2.3881576889675875,2.69703933087759,3.3273399133251473,1.263758625044422,1.4272117508094964,1.7607524550596312
Ni_qm1_mult2_ning2022,Ni,28,-1,29,2,ning2022_monoanion_reference,bound_experimental,3.811714628227904,4.923909891517056,7.251899197584935,2.017072515723808,2.6056209031306885,3.8375397911276994
Ni_q0_mult3_nist,Ni,28,0,28,3,nist_reference,reference,3.585368353360036,4.332879575442566,5.885084217552826,1.8972952252909454,2.2928611289112717,3.1142524521738686
Ni_qp1_mult2_nist,Ni,28,1,27,2,nist_reference,reference,2.863103247258374,3.3386107169420156,4.413924379351325,1.5150889909115086,1.766716707482241,2.3357481922018892
Ni_qp2_mult3_nist,Ni,28,2,26,3,nist_reference,reference,2.5847909521428756,2.9500017515565173,3.7523805781938147,1.3678124668222766,1.5610736990476424,1.9856742886151892
Ni_qp3_mult4_nist,Ni,28,3,25,4,nist_reference,reference_uncertain,2.3656732685309674,2.6715116862713626,3.3001292708650047,1.251860382149001,1.41370310303585,1.746353203175694
Cu_qm1_mult1_ning2022,Cu,29,-1,30,1,ning2022_monoanion_reference,bound_experimental,3.735205718568095,4.829026058406711,7.3185533408197845,1.9765857443008004,2.5554105409655707,3.872811644739846
Cu_q0_mult2_nist,Cu,29,0,29,2,nist_reference,reference,3.344924445373675,4.081849118248855,5.677410578604673,1.7700577886841053,2.160021531721799,3.004356295137208
Cu_qp1_mult1_nist,Cu,29,1,28,1,nist_reference,reference,2.8168719455331326,3.2664186686799828,4.28452551564997,1.4906244396081303,1.7285143207335636,2.2672732624143888
Cu_qp2_mult2_nist,Cu,29,2,27,2,nist_reference,reference,2.548365212423281,2.9102993164357245,3.6505416431623003,1.348536795472383,1.540064075164364,1.9317834450138807
Cu_qp3_mult3_nist,Cu,29,3,26,3,nist_reference,reference_uncertain,2.336108240658215,2.6382909698124934,3.272996226722727,1.2362152431590285,1.3961234569559462,1.7319950145531755
Zn_qm1_mult2_formal,Zn,30,-1,31,2,formal_anion_reference,formal_monoanion,3.7353088900392457,4.991777797820516,8.161271270700281,1.9766403402921486,2.64153505249818,4.318758768451957
Zn_q0_mult1_nist,Zn,30,0,30,1,nist_reference,reference,3.489279659984639,4.2046793408344865,5.710014521089747,1.8464472785312394,2.225020486324258,3.0216095584859013
Zn_qp1_mult2_nist,Zn,30,1,29,2,nist_reference,reference,3.054713544945447,3.625208294441355,4.799680483974236,1.6164847938218474,1.9183776141948978,2.5398815317350474
Zn_qp2_mult1_nist,Zn,30,2,28,1,nist_reference,reference,2.509794504615149,2.849239252662179,3.611050362576327,1.328126055891921,1.5077524809191198,1.9108855592984073
Zn_qp3_mult2_nist,Zn,30,3,27,2,nist_reference,reference,2.3135014952796378,2.601225163107986,3.1930908404146123,1.2242522686919985,1.3765090767441852,1.6897109050905208
Ga_qm2_mult4_formal,Ga,31,-2,33,4,formal_anion_reference,formal_multianion,4.462894305788063,6.002780512192795,8.401312105152778,2.3616619612918073,3.176534649105065,4.445782907730358
Ga_qm1_mult3_ning2022,Ga,31,-1,32,3,ning2022_monoanion_reference,bound_experimental,4.035743867408594,5.1892158282974465,7.627516537541649,2.1356236836741664,2.7460147587921435,4.036307927452797
Ga_q0_mult2_nist,Ga,31,0,31,2,nist_reference,reference,3.649127246945962,4.4468722625437795,6.295118090991974,1.9310349787690069,2.3531834611348303,3.3312330336961504
Ga_qp1_mult1_nist,Ga,31,1,30,1,nist_reference,reference,3.2103956145828128,3.755714032528269,4.856732514154849,1.6988681972201554,1.9874382766825684,2.570072165942378
Ga_qp2_mult2_nist,Ga,31,2,29,2,nist_reference,reference,2.8250473997791996,3.295837442314058,4.24588203447226,1.4949507036839291,1.7440820653134301,2.2468240128251855
Ga_qp3_mult1_nist,Ga,31,3,28,1,nist_reference,reference,2.2796050780664148,2.5528990636108078,3.161499050702449,1.206315057171501,1.3509360061984474,1.672993249923204
Ge_qm2_mult3_formal,Ge,32,-2,34,3,formal_anion_reference,formal_multianion,4.583229721355433,5.802065937030351,7.670158293301259,2.425340720874602,3.070321070033022,4.058872972833674
Ge_qm1_mult4_ning2022,Ge,32,-1,33,4,ning2022_monoanion_reference,bound_experimental,4.100851269565852,5.047277594164856,6.917172309591786,2.170077037156884,2.6709042799333624,3.660409950125244
Ge_q0_mult3_nist,Ge,32,0,32,3,nist_reference,reference,3.7317324890412724,4.460001644378009,6.029469581602819,1.9747477903869703,2.360131230794748,3.1906578964170578
Ge_qp1_mult2_nist,Ge,32,1,31,2,nist_reference,reference,3.3718817445607905,3.954769141129424,5.172714628571574,1.7843229770814208,2.0927737038681213,2.7372826999446533
Ge_qp2_mult1_nist,Ge,32,2,30,1,nist_reference,reference,2.9758592073886745,3.4213970008796375,4.306173322824329,1.5747568754059509,1.8105253223173754,2.2787287886370824
Ge_qp3_mult2_nist,Ge,32,3,29,2,nist_reference,reference,2.6404865734226957,3.04312608049585,3.846510336477635,1.3972853203506415,1.610352971702972,2.035485611566795
As_qm3_mult1_formal,As,33,-3,36,1,formal_anion_reference,formal_multianion,4.94442274349674,5.893982371131393,7.380141782896721,2.6164758369289642,3.1189611522667606,3.9054028447419804
As_qm2_mult2_formal,As,33,-2,35,2,formal_anion_reference,formal_multianion,4.520971518231606,5.484195535273209,7.053557410238659,2.3923950985897027,2.9021112974025614,3.7325818372942807
As_qm1_mult3_ning2022,As,33,-1,34,3,ning2022_monoanion_reference,bound_experimental,4.0817024168599145,4.924887217189021,6.5326140016222585,2.1599439006899637,2.606138081603923,3.4569104572843523
As_q0_mult4_nist,As,33,0,33,4,nist_reference,reference,3.704626717384955,4.339815704274631,5.694208256722588,1.9604040337425068,2.296531570221088,3.0132452435932926
As_qp1_mult3_nist,As,33,1,32,3,nist_reference,reference,3.412885043171539,3.9504391399381866,5.05588577780123,1.8060209882780796,2.0904823659145357,2.6754595345409995
As_qp2_mult2_nist,As,33,2,31,2,nist_reference,reference,3.1175132154181804,3.582810978876757,4.523335131752859,1.649716948288236,1.8959419209946493,2.393645869000532
As_qp3_mult1_nist,As,33,3,30,1,nist_reference,reference,2.7786412522768686,3.1586656195691196,3.9090120109242608,1.4703936279798924,1.671493862738783,2.0685600733272276
Se_qm2_mult1_formal,Se,34,-2,36,1,formal_anion_reference,formal_multianion,4.378400982250555,5.2326547638806735,6.692758125566865,2.316950020002304,2.7690016535686706,3.5416550781358636
