state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
La_qm1_mult3_ning2022,La,57,-1,58,3,ning2022_monoanion_reference,bound_experimental,4.444942128560912,5.999235381556388,8.939580337359777,2.3521620782171073,3.1746586467626043,4.730622189567346
Ce_qm1_mult4_ning2022,Ce,58,-1,59,4,ning2022_monoanion_reference,bound_experimental,4.431618377872588,5.952017893703771,8.862102890203605,2.345111452989093,3.14967222823491,4.689622890173359
Pr_qm1_mult5_ning2022,Pr,59,-1,60,5,ning2022_monoanion_reference,bound_experimental,4.183533515113579,5.959305438382206,9.725492165244098,2.213830597247027,3.153528630802175,5.14650881866285
Nd_qm1_mult6_ning2022,Nd,60,-1,61,6,ning2022_monoanion_reference,bound_experimental,4.161749901087833,5.932427233735006,9.689990021532749,2.2023032051334956,3.13930529743289,5.127721893272601
Pm_qm1_mult7_formal,Pm,61,-1,62,7,formal_anion_reference,formal_monoanion,4.131660698880258,5.908134587686175,9.655650240741654,2.1863806850309944,3.1264501827513156,5.109550063850548
Sm_qm1_mult8_formal,Sm,62,-1,63,8,formal_anion_reference,formal_monoanion,4.136258719771832,5.900094580207719,9.593110399006738,2.1888138529020713,3.1221955940182275,5.076455404830951
Eu_qm1_mult9_ning2022,Eu,63,-1,64,9,ning2022_monoanion_reference,bound_experimental,4.1280708113340845,5.888294912447057,9.54245104605142,2.184480998351855,3.115951478743058,5.049647629727905
Gd_qm1_mult10_ning2022,Gd,64,-1,65,10,ning2022_monoanion_reference,bound_provisional,4.417030590669692,5.876720392448336,9.211281150958502,2.337391928443818,3.1098265065325936,4.874400068307596
Tb_qm1_mult9_ning2022,Tb,65,-1,66,9,ning2022_monoanion_reference,bound_experimental,4.417930882105829,5.86364945476397,9.132093707988991,2.337868342154993,3.102909664184894,4.83249587809845
Dy_qm1_mult6_ning2022,Dy,66,-1,67,6,ning2022_monoanion_reference,bound_provisional,4.168374202791277,5.844281947819185,9.332781477714406,2.205808634633104,3.0926608208777084,4.938695272344088
Ho_qm1_mult5_formal,Ho,67,-1,68,5,formal_anion_reference,formal_monoanion,4.154205496753515,5.829789935972152,9.278465955479637,2.1983108782899365,3.084991978468122,4.909952735779153
Er_qm1_mult4_formal,Er,68,-1,69,4,formal_anion_reference,formal_monoanion,4.144078319857752,5.819680328631901,9.220859893021196,2.1929518070659153,3.0796422046524836,4.879468920316291
Tm_qm1_mult3_ning2022,Tm,69,-1,70,3,ning2022_monoanion_reference,bound_provisional,4.137600561739336,5.812089148010436,9.158798615407274,2.189523925091908,3.075625124863756,4.846627506523479
