state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
Pr_q0_mult4_nist,Pr,59,0,59,4,nist_reference,reference,True,True,1.5916157281026244e-12,1.1799999999999999e-05,True,1.713113655342515e-15,1e-08,True,True,True,0,0
Nd_qm1_mult6_ning2022,Nd,60,-1,61,6,ning2022_monoanion_reference,bound_experimental,True,True,1.6484591469634324e-12,1.22e-05,True,2.1642549578583613e-15,1e-08,True,True,True,0,0
Nd_q0_mult5_nist,Nd,60,0,60,5,nist_reference,reference,True,True,1.6484591469634324e-12,1.2e-05,True,1.6765211468395768e-15,1e-08,True,True,True,0,0
Pm_qm1_mult7_formal,Pm,61,-1,62,7,formal_anion_reference,formal_monoanion,True,True,1.6626700016786344e-12,1.24e-05,True,1.7582247997365837e-15,1e-08,True,True,True,0,0
Pm_q0_mult6_nist,Pm,61,0,61,6,nist_reference,reference,True,True,1.6413537196058314e-12,1.22e-05,True,1.5840133112547541e-15,1e-08,True,True,True,0,0
Sm_qm1_mult8_formal,Sm,62,-1,63,8,formal_anion_reference,formal_monoanion,True,True,1.7337242752546445e-12,1.26e-05,True,1.8489597287185203e-15,1e-08,True,True,True,0,0
Sm_q0_mult7_nist,Sm,62,0,62,7,nist_reference,reference,True,True,1.6910917111090384e-12,1.24e-05,True,1.754668155463772e-15,1e-08,True,True,True,0,0
Eu_qm1_mult9_ning2022,Eu,63,-1,64,9,ning2022_monoanion_reference,bound_experimental,True,True,1.7337242752546445e-12,1.28e-05,True,1.9406533743774415e-15,1e-08,True,True,True,0,0
Eu_q0_mult8_nist,Eu,63,0,63,8,nist_reference,reference,True,True,1.7195134205394424e-12,1.26e-05,True,1.584420381337319e-15,1e-08,True,True,True,0,0
Gd_qm1_mult10_ning2022,Gd,64,-1,65,10,ning2022_monoanion_reference,bound_provisional,True,True,1.7621459846850485e-12,1.3e-05,True,1.9265553540320317e-15,1e-08,True,True,True,0,0
Gd_q0_mult9_nist,Gd,64,0,64,9,nist_reference,reference,True,True,1.7337242752546445e-12,1.28e-05,True,1.6341917384779587e-15,1e-08,True,True,True,0,0
Tb_qm1_mult9_ning2022,Tb,65,-1,66,9,ning2022_monoanion_reference,bound_experimental,True,True,1.7763568394002505e-12,1.3199999999999999e-05,True,1.8883691717228155e-15,1e-08,True,True,True,0,0
Tb_q0_mult6_nist,Tb,65,0,65,6,nist_reference,reference,True,True,1.7763568394002505e-12,1.3e-05,True,1.9539760276449037e-15,1e-08,True,True,True,0,0
Dy_qm1_mult6_ning2022,Dy,66,-1,67,6,ning2022_monoanion_reference,bound_provisional,True,True,1.8189894035458565e-12,1.3399999999999999e-05,True,2.187575022510031e-15,1e-08,True,True,True,0,0
Dy_q0_mult5_nist,Dy,66,0,66,5,nist_reference,reference,True,True,1.7763568394002505e-12,1.3199999999999999e-05,True,1.8321929627325386e-15,1e-08,True,True,True,0,0
Ho_qm1_mult5_formal,Ho,67,-1,68,5,formal_anion_reference,formal_monoanion,True,True,1.8332002582610585e-12,1.3599999999999999e-05,True,2.0722001655718717e-15,1e-08,True,True,True,0,0
Ho_q0_mult4_nist,Ho,67,0,67,4,nist_reference,reference,True,True,1.7905676941154525e-12,1.3399999999999999e-05,True,1.9704361599133977e-15,1e-08,True,True,True,0,0
Er_qm1_mult4_formal,Er,68,-1,69,4,formal_anion_reference,formal_monoanion,True,True,1.8900436771218665e-12,1.38e-05,True,1.923811746065036e-15,1e-08,True,True,True,0,0
Er_q0_mult3_nist,Er,68,0,68,3,nist_reference,reference,True,True,1.8474111129762605e-12,1.3599999999999999e-05,True,1.9930766625379886e-15,1e-08,True,True,True,0,0
Tm_qm1_mult3_ning2022,Tm,69,-1,70,3,ning2022_monoanion_reference,bound_provisional,True,True,1.8758328224066645e-12,1.4e-05,True,2.13188410830772e-15,1e-08,True,True,True,0,0
Tm_q0_mult2_nist,Tm,69,0,69,2,nist_reference,reference,True,True,1.8616219676914625e-12,1.38e-05,True,1.8674379359139867e-15,1e-08,True,True,True,0,0
Yb_qm1_mult2_formal,Yb,70,-1,71,2,formal_anion_reference,formal_monoanion,True,True,1.8900436771218665e-12,1.42e-05,True,1.9027881303126187e-15,1e-08,True,True,True,0,0
Yb_q0_mult1_nist,Yb,70,0,70,1,nist_reference,reference,True,True,1.9042545318370685e-12,1.4e-05,True,1.8599850484368865e-15,1e-08,True,True,True,0,0
Lu_qm1_mult1_ning2022,Lu,71,-1,72,1,ning2022_monoanion_reference,bound_experimental,True,True,1.9184653865522705e-12,1.44e-05,True,2.1013389165158958e-15,1e-08,True,True,True,0,0
Lu_q0_mult2_nist,Lu,71,0,71,2,nist_reference,reference,True,True,1.9042545318370685e-12,1.42e-05,True,2.4642944371140727e-15,1e-08,True,True,True,0,0
Hf_qm1_mult4_ning2022,Hf,72,-1,73,4,ning2022_monoanion_reference,bound_experimental,True,True,1.9895196601282805e-12,1.4599999999999999e-05,True,1.662553349371282e-15,1e-08,True,True,True,0,0
Hf_q0_mult3_nist,Hf,72,0,72,3,nist_reference,reference,True,True,1.9610979506978765e-12,1.44e-05,True,2.2179463353077713e-15,1e-08,True,True,True,0,0
Ta_qm1_mult5_ning2022,Ta,73,-1,74,5,ning2022_monoanion_reference,bound_experimental,True,True,1.9610979506978765e-12,1.4799999999999999e-05,True,2.089987224711437e-15,1e-08,True,True,True,0,0
Ta_q0_mult4_nist,Ta,73,0,73,4,nist_reference,reference,True,True,1.9610979506978765e-12,1.4599999999999999e-05,True,2.1042573759334083e-15,1e-08,True,True,True,0,0
W_qm1_mult6_ning2022,W,74,-1,75,6,ning2022_monoanion_reference,bound_experimental,True,True,2.0463630789890885e-12,1.4999999999999999e-05,True,2.6676147682268114e-15,1e-08,True,True,True,0,0
W_q0_mult5_nist,W,74,0,74,5,nist_reference,reference,True,True,2.0037305148434825e-12,1.4799999999999999e-05,True,2.610874244997828e-15,1e-08,True,True,True,0,0
Re_qm1_mult5_ning2022,Re,75,-1,76,5,ning2022_monoanion_reference,bound_experimental,True,True,2.0747847884194925e-12,1.52e-05,True,2.6126419378766742e-15,1e-08,True,True,True,0,0
Re_q0_mult6_nist,Re,75,0,75,6,nist_reference,reference,True,True,2.0605739337042905e-12,1.4999999999999999e-05,True,2.0202486139040686e-15,1e-08,True,True,True,0,0
