state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Au_qm1_mult1_ning2022,Au,79,-1,80,1,ning2022_monoanion_reference,bound_experimental,3.958046515158202,4.786080887685161,6.813747708698461,2.0945080155157556,2.5326849353013876,3.6056800082857583
Hg_qm1_mult2_formal,Hg,80,-1,81,2,formal_anion_reference,formal_monoanion,3.7085501254407744,4.3609276586913515,5.982156844199738,1.9624802118747198,2.307703535376039,3.16562107399791
Tl_qm2_mult4_formal,Tl,81,-2,83,4,formal_anion_reference,formal_multianion,3.926243794453729,4.932296249825641,8.351719676061933,2.077678740474236,2.610058772830059,4.41953972442216
Tl_qm1_mult3_ning2022,Tl,81,-1,82,3,ning2022_monoanion_reference,bound_experimental,3.9893166525846535,5.03997090891918,8.30535366443049,2.111055459623639,2.6670377486141095,4.395003887706337
Pb_qm2_mult3_formal,Pb,82,-2,84,3,formal_anion_reference,formal_multianion,4.217289265026261,5.21697503184412,8.496659791765245,2.231693370837759,2.760704296701861,4.496238730597996
Pb_qm1_mult4_ning2022,Pb,82,-1,83,4,ning2022_monoanion_reference,bound_experimental,4.2469319182732175,5.255000740185617,7.721327074492129,2.2473795874067486,2.780826634984625,4.0859503257495655
Bi_qm3_mult1_formal,Bi,83,-3,86,1,formal_anion_reference,formal_multianion,4.341718029117725,5.418009533801654,13.189524868167581,2.2975382371757878,2.8670871737430224,6.979595982872679
Bi_qm2_mult2_formal,Bi,83,-2,85,2,formal_anion_reference,formal_multianion,4.2268771305166295,5.139854558513043,12.152557152741396,2.2367670507564656,2.719893899721002,6.430856299426995
Bi_qm1_mult3_ning2022,Bi,83,-1,84,3,ning2022_monoanion_reference,bound_experimental,4.273611203856963,5.201375608952752,7.56671857258158,2.26149765734084,2.7524494376045103,4.004135029926649
Po_qm2_mult1_formal,Po,84,-2,86,1,formal_anion_reference,formal_multianion,4.440517924896745,5.458449413613998,9.562473110702117,2.3498208904616367,2.8884870365513713,5.06024285005628
Po_qm1_mult2_formal,Po,84,-1,85,2,formal_anion_reference,formal_monoanion,4.301347964383323,5.159015188494013,7.174394856802902,2.2761753189156635,2.7300332684534765,3.7965262602397876
At_qm1_mult1_ning2022,At,85,-1,86,1,ning2022_monoanion_reference,bound_experimental,4.257201209020438,5.032205913084703,6.7979380461627965,2.2528138620423146,2.6629286897757476,3.5973138951598176
