r_bohr,rho_e_bohr3__H_qm1_mult1_ning2022,rho_e_bohr3__Li_qm1_mult1_ning2022,rho_e_bohr3__Be_qm1_mult2_formal,rho_e_bohr3__B_qm2_mult4_formal,rho_e_bohr3__B_qm1_mult3_ning2022,rho_e_bohr3__C_qm3_mult2_formal,rho_e_bohr3__C_qm2_mult3_formal,rho_e_bohr3__C_qm1_mult4_ning2022,rho_e_bohr3__N_qm3_mult1_formal,rho_e_bohr3__N_qm2_mult2_formal,rho_e_bohr3__N_qm1_mult3_formal,rho_e_bohr3__O_qm2_mult1_formal,rho_e_bohr3__O_qm1_mult2_ning2022,rho_e_bohr3__F_qm1_mult1_ning2022,rho_e_bohr3__Na_qm1_mult1_ning2022,rho_e_bohr3__Mg_qm1_mult2_formal,rho_e_bohr3__Al_qm2_mult4_formal,rho_e_bohr3__Al_qm1_mult3_ning2022,rho_e_bohr3__Si_qm2_mult3_formal,rho_e_bohr3__Si_qm1_mult4_ning2022,rho_e_bohr3__P_qm3_mult1_formal,rho_e_bohr3__P_qm2_mult2_formal,rho_e_bohr3__P_qm1_mult3_ning2022,rho_e_bohr3__S_qm2_mult1_formal,rho_e_bohr3__S_qm1_mult2_ning2022,rho_e_bohr3__Cl_qm1_mult1_ning2022,rho_e_bohr3__K_qm1_mult1_ning2022,rho_e_bohr3__Ca_qm1_mult2_ning2022,rho_e_bohr3__Sc_qm1_mult1_ning2022,rho_e_bohr3__Ti_qm1_mult4_ning2022,rho_e_bohr3__V_qm1_mult5_ning2022,rho_e_bohr3__Cr_qm1_mult6_ning2022,rho_e_bohr3__Mn_qm1_mult5_formal,rho_e_bohr3__Fe_qm1_mult4_ning2022,rho_e_bohr3__Co_qm1_mult3_ning2022,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Cu_qm1_mult1_ning2022,rho_e_bohr3__Zn_qm1_mult2_formal,rho_e_bohr3__Ga_qm2_mult4_formal,rho_e_bohr3__Ga_qm1_mult3_ning2022,rho_e_bohr3__Ge_qm2_mult3_formal,rho_e_bohr3__Ge_qm1_mult4_ning2022,rho_e_bohr3__As_qm3_mult1_formal,rho_e_bohr3__As_qm2_mult2_formal,rho_e_bohr3__As_qm1_mult3_ning2022,rho_e_bohr3__Se_qm2_mult1_formal,rho_e_bohr3__Se_qm1_mult2_ning2022,rho_e_bohr3__Br_qm1_mult1_ning2022,rho_e_bohr3__Rb_qm1_mult1_ning2022,rho_e_bohr3__Sr_qm1_mult2_ning2022,rho_e_bohr3__Y_qm1_mult1_ning2022,rho_e_bohr3__Zr_qm1_mult4_ning2022,rho_e_bohr3__Nb_qm1_mult5_ning2022,rho_e_bohr3__Mo_qm1_mult6_ning2022,rho_e_bohr3__Tc_qm1_mult5_formal,rho_e_bohr3__Ru_qm1_mult4_ning2022,rho_e_bohr3__Rh_qm1_mult3_ning2022,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Ag_qm1_mult1_ning2022,rho_e_bohr3__Cd_qm1_mult2_formal,rho_e_bohr3__In_qm2_mult4_formal,rho_e_bohr3__In_qm1_mult3_ning2022,rho_e_bohr3__Sn_qm2_mult3_formal,rho_e_bohr3__Sn_qm1_mult4_ning2022,rho_e_bohr3__Sb_qm3_mult1_formal,rho_e_bohr3__Sb_qm2_mult2_formal,rho_e_bohr3__Sb_qm1_mult3_ning2022,rho_e_bohr3__Te_qm2_mult1_formal,rho_e_bohr3__Te_qm1_mult2_ning2022,rho_e_bohr3__I_qm1_mult1_ning2022,rho_e_bohr3__Cs_qm1_mult1_ning2022,rho_e_bohr3__Ba_qm1_mult2_ning2022,rho_e_bohr3__La_qm1_mult3_ning2022,rho_e_bohr3__Ce_qm1_mult4_ning2022,rho_e_bohr3__Pr_qm1_mult5_ning2022,rho_e_bohr3__Nd_qm1_mult6_ning2022,rho_e_bohr3__Pm_qm1_mult7_formal,rho_e_bohr3__Sm_qm1_mult8_formal,rho_e_bohr3__Eu_qm1_mult9_ning2022,rho_e_bohr3__Gd_qm1_mult10_ning2022,rho_e_bohr3__Tb_qm1_mult9_ning2022,rho_e_bohr3__Dy_qm1_mult6_ning2022,rho_e_bohr3__Ho_qm1_mult5_formal,rho_e_bohr3__Er_qm1_mult4_formal,rho_e_bohr3__Tm_qm1_mult3_ning2022,rho_e_bohr3__Yb_qm1_mult2_formal,rho_e_bohr3__Lu_qm1_mult1_ning2022,rho_e_bohr3__Hf_qm1_mult4_ning2022,rho_e_bohr3__Ta_qm1_mult5_ning2022,rho_e_bohr3__W_qm1_mult6_ning2022,rho_e_bohr3__Re_qm1_mult5_ning2022,rho_e_bohr3__Os_qm1_mult4_ning2022,rho_e_bohr3__Ir_qm1_mult3_ning2022,rho_e_bohr3__Pt_qm1_mult2_ning2022,rho_e_bohr3__Au_qm1_mult1_ning2022,rho_e_bohr3__Hg_qm1_mult2_formal,rho_e_bohr3__Tl_qm2_mult4_formal,rho_e_bohr3__Tl_qm1_mult3_ning2022,rho_e_bohr3__Pb_qm2_mult3_formal,rho_e_bohr3__Pb_qm1_mult4_ning2022,rho_e_bohr3__Bi_qm3_mult1_formal,rho_e_bohr3__Bi_qm2_mult2_formal,rho_e_bohr3__Bi_qm1_mult3_ning2022,rho_e_bohr3__Po_qm2_mult1_formal,rho_e_bohr3__Po_qm1_mult2_formal,rho_e_bohr3__At_qm1_mult1_ning2022
0.013361597282660663,0.31648749024070832,12.936548083221631,32.157361266686102,63.76573776106634,63.833733958432902,110.33262176653658,110.27368643766994,110.28629377217078,173.99127894103049,174.01395276523971,174.15539306799852,257.01472104964898,257.30766067996944,361.37767329233202,641.95533476364949,822.58023796086593,1030.6674292713394,1030.7900966036775,1267.1703853632739,1267.2909008474726,1532.6561344509332,1532.7566972987452,1532.9923669542122,1828.0132574629602,1828.3249455054756,2153.6358115809198,2897.100245888877,3317.4576554587293,3766.5540684026855,4244.1559966528848,4751.9116368550876,5289.0966639912585,5855.4476620080268,6449.1800177546738,7069.6405596721561,7717.0437956169026,8389.1545373697882,9088.4638621815538,9810.5405715293509,9810.8234247557812,10556.341619572171,10556.544287887053,11323.168160226342,11323.339363769184,11323.66859602222,12111.385265286845,12111.778793397041,12918.868106314538,14588.635139093714,15448.02798007727,16320.975961388493,17204.963641916329,18101.008432616836,19006.715612327942,19921.773657841346,20843.618075946986,21771.044639193933,22700.506247668913,23636.94522320254,24573.614219837698,25511.377967775836,25511.473982755047,26447.755574660398,26447.90089405117,27383.407789604251,27383.540677509303,27383.780130551364,28314.194451322794,28314.484960576818,29241.47598796909,31069.882609046348,31976.136564939581,32867.773088622358,33751.063989318514,34621.109308512627,35478.320256595194,36323.328004379888,37152.747779863828,37966.917370422605,38768.015476710607,39549.608922584986,40312.814384893572,41059.926571813587,41788.084316061009,42498.163038803606,43188.766472474075,43862.900468848748,44518.701529966813,45151.8971306694,45768.811984834887,46367.063320161455,46946.700951659266,47508.420001303872,48051.856183487522,48577.458439660564,49086.599369881616,49577.467449449643,49577.512232871784,50056.378687990655,50056.49896443043,50519.306640466792,50519.423720975799,50519.510421856787,50968.462228367702,50968.506884422226,51408.034400101336
0.013562681925695179,0.31644636542522098,12.919987062982369,32.102852528320867,63.626498081255249,63.694336433846402,110.04245566727266,109.98367224954862,109.99624324998059,173.46283100319056,173.48541559491872,173.62640030848274,256.12957269216514,256.42144792090693,359.97921321319245,638.87875032225622,818.29961081052863,1024.8445566766266,1024.9665110577068,1259.433290049767,1259.5530595373912,1522.5989387884633,1522.6988533884369,1522.9329318269674,1815.1948535639995,1815.5042737799993,2137.5769980867981,2872.9763792378144,3288.3366974949786,3731.7803698766284,4203.0361055552139,4703.6531127260205,5232.9670070022976,5790.6478944171276,6374.8656709121387,6985.0322790109549,7621.1964932182,8281.0747016605819,8967.1666398475591,9674.9769692754271,9675.2553231580277,10405.636066286686,10405.835524836028,11156.305094313866,11156.473500951843,11156.797071107607,11927.33013315509,11927.716477474629,12716.588089757757,14346.472917100486,15184.468423234541,16034.999357638215,16895.582523736623,17767.178877171904,18647.443409079729,19536.034443186734,20430.407544505222,21329.371316374825,22229.449067984373,23135.481577912491,24040.861489405412,24946.266857001643,24946.360342538996,25849.857381893718,25849.999087623164,26752.233056261619,26752.362650635987,26752.594651293977,27648.400002591348,27648.680343110369,28540.708576513127,30297.370527992192,31167.094711996964,32021.762298848167,32867.527344390852,33699.848689269878,34518.98034267046,35325.680741017088,36116.704780902983,36892.403477196218,37655.059369586568,38398.375574397549,39123.406559135372,39832.594300269979,40523.137300902992,41195.987839417357,41849.83149173898,42487.761585128232,43107.925335565807,43706.447866623392,44289.4067922248,44854.332027948534,45401.851383336201,45932.332850574727,46445.694600325667,46942.493066376534,47424.129151886751,47889.026292851675,47889.068659507408,48343.076745352388,48343.197748147737,48782.943312087977,48783.061839604212,48783.147437753447,49210.661403469378,49210.703553289481,49630.187393527856
0.013766792781300611,0.31640402792876304,12.903278144330322,32.047580864838856,63.485534787777269,63.553213347680483,109.74941353176635,109.69078358774797,109.70331791432308,172.92963497916358,172.95212961574606,173.09265465579671,255.2363052507028,255.52710622898292,358.56789984856493,635.77788242544943,813.98531459396247,1018.9764699822726,1019.0977054598479,1251.6394911093812,1251.7585085884912,1512.4747252405382,1512.5739864249094,1512.8064617107693,1802.3002059062428,1802.607342946513,2121.4330710944037,2848.7453157485106,3259.0895364819944,3696.8756844531463,4161.7809769779033,4655.2737522410989,5176.7256058497551,5725.7534338585701,6300.4791312907382,6900.3851020744551,7525.3287744624831,8173.0250748750859,8845.9640166759764,9539.6222800002433,9539.8961377480337,10255.240538914659,10255.436794307818,10989.871439226285,10990.037057556779,10990.354977344005,11743.840286729705,11744.21946420749,12515.030953991205,14105.430777695816,14922.276715834705,15750.661888106188,16588.138558255025,17435.611213775686,18290.791205210437,19153.297722312745,20020.619969125393,20891.58021295803,21762.774608950469,22638.950076545487,23513.660369781242,24387.428748469454,24387.519737070317,25258.940068693948,25259.078212719287,26128.764445276654,26128.890796413099,26129.115446051099,26991.134054723028,26991.404368429765,27849.312673990094,29536.109906577953,30370.280820423155,31189.047684087935,31998.395105356882,32794.152179677505,33576.426239784472,34346.079231002077,35100.030697576942,35838.634986257559,36564.273039928441,37270.793586986154,37959.161781992523,38631.992578805613,39286.54182848263,39923.821187684873,40542.607240183621,41146.083094233836,41732.398321108252,42298.076761392105,42848.918439968358,43382.409285343827,43899.695151970314,44400.845118552905,44886.050881036041,45355.973724318988,45812.043123132709,46252.939658316514,46252.979742083749,46684.07177917676,46684.193467632766,47102.805702813057,47102.925587637263,47103.010150463204,47511.019851300196,47511.059657774742,47912.404298405294
0.013973975392301023,0.31636044305601402,12.886416000539871,31.991531955134754,63.342852851871797,63.410369677010472,109.45350042801297,109.39502552000647,109.40752283441994,172.39163316008626,172.41403711182096,172.55409834464183,254.33475122022799,254.62446789601665,357.14346612515158,632.65273268303861,809.63698497638666,1013.0629347367355,1013.1834453186236,1243.7891468126736,1243.9074062672184,1502.284098353784,1502.3827009546735,1502.6135611975478,1789.330212462216,1789.6350510751108,2105.2049940846382,2824.4076876509953,3229.7179993160757,3661.8425215187954,4120.3945121685283,4606.7792470140866,5120.3795783521673,5660.7725624308678,6226.0303862956762,6815.7080173196064,7429.4521925050067,8065.0204715033396,8724.8741118403141,9404.4973193756487,9404.7666849273664,10105.177929066835,10105.370988476914,10823.892295184291,10824.055134325677,10824.3674164433,11560.943311340452,11561.31534016926,12314.226733233734,13865.552691944473,14661.49867136536,15468.011189479374,16282.680822520995,17106.3559061821,17936.811430696005,18773.618243475154,19614.313373458426,20457.733467194703,21300.550137430346,22147.423011305702,22992.086437143844,23834.946416704479,23835.034941415073,24675.084726128734,24675.219361104639,25513.076873821035,25513.200032536624,25513.417433964914,26342.473950985237,26342.734381819682,27167.360871715948,28786.163865281917,29585.749274498587,30369.683060699201,31143.713875635614,31904.055219525861,32650.682432677699,33384.535803943159,34102.722948927876,34805.592433712751,35495.61716243581,36166.800539410127,36819.994910772773,37458.009441430899,38078.156573553744,38681.489902820838,39266.885931513425,39837.618077919738,40391.831021793594,40926.446346654557,41446.959594246116,41950.855555646529,42439.736136983316,42913.402347816518,43372.308503408451,43817.216953382718,44249.586026088858,44668.371342905812,44668.409275005339,45078.449662287603,45078.57199464232,45477.89401745543,45478.015169760569,45478.098762132635,45868.445476632056,45868.48309869098,46253.500749950719
0.014184275986914843,0.31631557518375492,12.869394893817645,31.934692695525165,63.198458285077692,63.265811440388973,109.15471819937167,109.09639989114498,109.10885985618457,171.84876026991878,171.8710727988439,172.0106660348431,253.42473812104433,253.71336023323283,355.70564671943475,629.50327860507957,805.25427036627184,1007.1037716598678,1007.2235513203329,1235.8824860696336,1235.999981485711,1492.0277078514926,1492.1256467031262,1492.3548800644157,1776.2857659948531,1776.5882910250889,2088.8936810578939,2799.9641730594549,3200.2241899637784,3626.6836825163036,4078.8809449720034,4558.1752813181411,5063.9360008069143,5595.7134733170396,6151.529325553468,6731.0100709263043,7333.578984786167,7957.0764569557568,8603.9158373323444,9269.6227809706943,9269.8876589986576,9955.4709797052419,9955.660850871589,10658.392623064537,10658.552692658177,10658.859350781393,11378.666714598057,11379.031614224808,12114.205508920586,13626.882135054646,14402.179324153785,15187.094004634773,15979.257527195146,16779.462778068271,17585.556046372898,18397.050815173563,19211.54627311512,20027.894086212717,20842.844027598454,21660.973818090817,22476.215933499981,23288.899983783907,23288.986078180256,24098.369354409479,24098.50053366521,24905.242519206142,24905.362536818888,24905.572794263862,25702.493448624627,25702.744142492989,26494.922363462967,28047.591038892868,28813.55103230635,29563.718382339033,30303.525921726417,31029.588578094168,31741.768158177219,32441.057193460401,33124.772854656891,33793.249722197768,34449.045336215859,35086.32633987446,35705.812737178247,36310.524402063194,36897.831070401233,37468.811192885303,38022.449620124164,38562.108908759401,39085.922774996659,39591.207462281163,40083.131123670428,40559.218956167519,41021.465952666062,41469.437948521692,41903.839009724841,42325.527793580579,42735.991701466344,43134.474823995239,43134.510732922507,43525.286643913481,43525.409577324106,43907.200108499383,43907.32243834254,43907.405122546013,44281.839186984515,44281.874779527629,44652.286765562829
0.014397741489069527,0.31626938774003355,12.852208694185304,31.877051237449521,63.052357890140385,63.119545448471129,108.85306517369068,108.794905032342,108.80732731146162,171.30094369683141,171.32316405554727,171.46228504298307,252.50608988575866,252.79360695988282,354.25418052501277,626.32947294403107,800.83683707237992,1001.0988591829176,1001.2179018693535,1227.9198042737103,1228.0365296454449,1481.7062388859622,1481.803508826353,1482.0311035240375,1763.1677445387886,1763.4679409247051,2072.4999943057087,2775.4155186125809,3170.6104877459138,3591.4022608177056,4037.2448273129803,4509.4675145228557,5007.4018894003821,5530.5842629831641,6076.9857331094136,6646.3004285760544,7237.7220855323776,7849.2093258586565,8483.1088497388209,9135.0192388813321,9135.2796347957319,9806.1423129053401,9806.3290041364962,10493.397298549058,10493.554608762035,10493.855657549866,11197.038005288068,11197.39579642665,11914.997512052318,13389.461993987716,14144.362911750737,14907.956230301948,15677.916133476245,16454.981189905768,17237.076754578065,18023.650516594585,18812.377851048834,19602.126052158281,20389.725762289701,21179.676973978567,21966.125621570722,22749.366795948066,22749.450494123746,23528.86883956068,23528.996617076518,24305.330948062699,24305.447876368027,24305.651095441644,25071.262804770508,25071.503909493455,25832.063121163683,27320.445832665609,28053.733869038384,28771.199501926079,29477.86889537676,30170.778084670837,30849.697107265674,31515.644195529188,32166.165266669341,32801.57372129232,33424.503664894903,34029.292809180704,34616.51351114003,35189.407957841759,35745.405194591192,36285.592110881298,36809.06963187849,37319.286692456109,37814.361190859796,38291.998781092036,38757.02164350458,39207.0348489967,39644.363558521145,40068.372810072739,40480.001631145817,40880.199430070643,41270.482773392549,41650.393088844656,41650.427100302477,42023.649213356795,42023.772703891533,42389.707405573092,42389.830822912641,42389.912658607136,42750.09493733097,42750.128651158753,43107.56686071289
0.01461441952887166,0.31622184318311042,12.834850902353551,31.818597010568404,62.904559009558454,62.971579052275771,108.54853590516637,108.49053550312868,108.50291975998947,170.74810381081613,170.7702312413673,170.90887566034976,251.57862831872916,251.86502966443504,352.78881310816644,623.13124355565185,796.38437427182373,995.04813509814255,995.16643473794875,1219.901458204733,1220.0174075396944,1471.3204022585237,1471.4169981306081,1471.6429424426851,1749.977003220773,1750.2748559903075,2056.0247445358173,2750.7625619379905,3140.8795414522033,3556.0016370760013,3995.4910102173167,4460.6615689159171,4950.7841886032347,5465.3929318308465,6002.4092891762421,6561.588439256886,7141.8951260369031,7741.4360681369999,8362.4734904479756,9000.7071643217459,9000.9630842755032,9657.2144714376627,9657.3979916153894,10328.931178361734,10329.085739890164,10329.381194995009,11016.084780890045,11016.435485536986,11716.633228217614,13153.334503679824,13888.092889293286,14630.642994817896,15378.703492735085,16132.960224423425,16891.425207381966,17653.472884000068,18416.868091890756,19180.494373508467,19941.265871586053,20703.607829914854,21461.892580882784,22216.421353429701,22216.502689983194,22966.654981647494,22966.779412030482,23713.409271557714,23713.523162804377,23713.719450473949,24448.84889911694,24449.080564378302,25178.846075681715,26604.778685352292,27306.342568797758,27992.16791238718,28666.775537407782,29327.644335990968,29974.47710581564,30608.291302235233,31226.878174338592,31830.523840631289,32421.930307206021,32995.613235712823,33551.986435236591,34094.521061624386,34620.70861771029,35131.628984474315,35626.505972339459,36108.870690240175,36576.821603060438,37028.446316556772,37468.207039579531,37893.825415483312,38307.894850417011,38709.614889506309,39100.142885289242,39480.512806157451,39852.270294707952,40215.258412984731,40215.290649816307,40572.593906928829,40572.71790956342,40924.390772377912,40924.515187095792,40924.596231276795,41272.099684402594,41272.131666148998,41618.140059942889
0.014834358453234648,0.31617290298021117,12.817314676510097,31.75932073116013,62.755069274116366,62.821919891434185,108.2411209512378,108.18328186839904,108.19562776638332,170.19015436725363,170.21218810008435,170.35035155692856,250.64217461066872,250.92744932098975,351.30929911636838,619.90849377860275,791.89659870256594,988.95159728987039,989.0691477974184,1211.8278601151874,1211.9430274392644,1460.8709248429125,1460.9668414951784,1461.1911237617112,1736.7143676090786,1737.0098618747015,2039.4686933348994,2726.0062534419549,3111.0342594857552,3520.4854702499542,3953.6246209475676,4411.7630232091051,4894.0897667631016,5400.1473931322289,5927.8095811701769,6476.8836992545002,7046.1124228654817,7633.7743240138097,8242.0307161357832,8866.7069551242257,8866.9584060191228,9508.7099722487583,9508.89033083303,10165.019175803196,10165.17099987656,10165.460877955897,10835.834820159691,10836.178461612706,11519.143501147388,12918.541212513624,13633.411973715487,14355.198761648287,15081.666002482987,15813.44887290013,16548.653204026225,17286.574065697212,18025.077869825178,18763.065079039548,19497.535809867135,20232.842383236261,20963.593950996583,21690.135290377308,21690.214300398638,22411.796567311416,22411.917705770491,23129.542314879829,23129.653221745808,23129.842686303731,23835.315381829827,23835.537759125626,24535.331289303725,25900.636322718077,26571.419053636546,27226.660476299352,27870.273374636479,28500.202392486175,29116.10978712812,29718.986325729515,30306.882299787612,30880.051593751865,31441.255017590127,31985.191922476297,32512.111152730671,33025.714588382863,33523.560261450802,34006.70684755058,34474.506742483136,34930.567752403244,35372.966531614991,35800.162945613163,36216.250005179128,36619.099248060797,37011.512267295067,37392.558812861607,37763.596184373084,38125.736242785788,38480.553391731788,38828.192125959067,38828.22270808243,39171.167097712671,39171.291566332358,39510.21633168585,39510.341653615935,39510.421960580134,39846.733291586541,39846.763683652716,40182.799845114336
0.015057607336666102,0.31612252758609583,12.799592862886426,31.699214395943542,62.603896353569226,62.670575644591977,107.93080668681863,107.87313051273975,107.88543771444165,169.62700299509163,169.64894224809154,169.7866202700927,249.69655088938211,249.98068784186188,349.81540460384747,616.66110332502137,787.37325899715267,982.8093035379917,982.92609882156694,1203.6994711437148,1203.813850505393,1450.3585404421854,1450.4537727288093,1450.6763813526691,1723.3806287439227,1723.6737496968587,2022.832557899377,2701.147676943966,3081.0777963322689,3484.8576846066185,3911.6510369269672,4362.7774118601956,4837.3254188998671,5334.8554898423863,5853.1961235049293,6392.1961145100049,6950.3889544613658,7526.2423293557886,8121.8020216330024,8733.0389766777298,8733.285966171843,9360.6513695478734,9360.8285765831315,10001.686342521742,10001.835440907973,10002.119759638412,10656.316177089959,10656.652779969561,11322.559630762609,12685.122976687557,13380.362214713066,14081.667453561073,14786.849771867861,15496.496214637578,16208.812869685456,16923.01093939611,17637.068986215651,18349.905153852556,19058.607774531731,19767.456996521702,20471.306629484796,21170.577399785863,21170.654118842984,21864.359477760485,21864.477380081677,22553.792788760504,22553.900764328784,22554.083515362989,23230.722834440763,23230.936077029084,23901.5761074191,25208.061986181841,25849.00244159867,26474.709154755517,27088.38442134222,27688.46147535499,28274.590269437129,28847.710027237892,29406.140699588854,29950.100170823222,30482.398696462835,30997.923746730921,31496.757252207182,31982.828820141545,32453.767777144287,32910.598901481972,33352.807591355398,33784.071793332158,34202.4451888392,34606.747977883701,35000.699623299734,35382.350992028718,35754.654447111563,36116.585524761525,36469.681490302515,36815.125102071004,37154.518947007833,37488.304402370821,37488.333446714227,37818.404807153318,37818.529694560406,38146.141298734627,38146.267437696391,38146.347059010557,38472.868425502915,38472.897365993806,38800.334083444934
0.015284215992217806,0.31607067642146941,12.781678029909473,31.638271261673239,62.451047711458713,62.517553783948131,107.61757515815113,107.56006349436088,107.57233166106076,169.05855176710759,169.08039574475973,169.21758377546297,248.74158178613214,249.02456964581853,348.3069092383879,613.38892966680328,782.81413957963423,976.62137040470202,976.73740437331242,1195.5167942157595,1195.6303796897519,1439.7839812980019,1439.8785240785626,1440.0994475249536,1709.9765399598398,1710.2672728638486,2006.1170179129044,2676.188068704545,3051.0135357383524,3449.1224531090461,3869.5758572082477,4313.7102301710684,4780.4978765033366,5269.5250186642716,5778.5783853665671,6307.5359595932332,6854.7403269389124,7418.8588530508523,8001.8093574607083,8599.7236124715237,8599.9661489884384,9213.0613249131311,9213.2353910360289,9838.9579532882017,9839.1043382998068,9839.3831163935392,10477.557272569924,10477.886862843856,11126.913461916471,12453.119982163294,13128.985088523412,13810.092591732649,14494.300789690498,15182.151582326725,15871.956808427542,16562.841187106791,17252.904154902935,17941.082418749887,18624.554471423158,19307.528070864195,19985.106933639094,20657.813696645899,20657.88816077081,21324.406822161152,21324.52154468267,21986.221450856756,21986.326548590994,21986.502696955344,22635.128931342784,22635.333194194631,23277.635278182715,24527.095622855893,25139.12902880583,25736.340745477879,26321.124896165667,26892.424675977614,27449.906850916035,27994.43576533964,28524.608388603934,29040.604037652869,29545.272968988262,30033.693751807459,30505.783810673845,30965.692972883771,31411.127075374363,31843.066032314207,32261.131233211789,32669.063336279709,33064.89305735223,33447.786800140006,33821.091024233239,34183.061067250179,34536.745962945555,34881.06201863641,35217.7050502864,35547.921529570143,35873.341355793942,36194.694113654929,36194.721734093342,36513.332574931621,36513.45783285857,36831.113861028316,36831.240726865493,36831.319711339158,37149.370483357299,37149.398106019566,37469.524976108107
0.015514234982600484,0.3160173078512557,12.763562505684762,31.576485811058525,62.296530365870105,62.362861335741037,107.30140397850812,107.2440584408543,107.25628723197921,168.484697848472,168.50644574111729,168.64313913614831,247.77709599599604,248.05892322029297,346.78360835434034,610.09180989515221,778.21906405450079,970.38797123549102,970.503237805445,1187.2803666036486,1187.3931522938549,1429.1479704545736,1429.2418185933973,1429.4610453883231,1696.502815567645,1696.7911457527243,1989.3227244013688,2651.1288344335771,3020.8450710643824,3413.2841776897039,3827.4048723050551,4264.5669449540492,4723.6138239360653,5204.1637605427841,5703.9658254717251,6222.9139316556611,6759.1827301467019,7311.6431283086013,7882.0750444380719,8466.781322113824,8467.0194148538067,9065.9626816290438,9066.1336180773869,9676.8595904839785,9677.003274985047,9677.2765322086052,10299.586980185108,10299.90958519539,10932.237460390716,12222.571791964476,12879.321609882041,13540.51744366347,14204.065087970061,14870.464706618026,15538.138224222348,16206.123324208655,16872.646934841079,17536.665356068053,18195.448833611081,18853.131682943302,19505.070235887168,20151.907511144465,20151.979756819259,20791.999085627875,20792.11068521507,21426.887245395636,21426.989519115872,21427.159176900652,22048.588589896259,22048.78402964725,22663.561030735895,23857.774025415285,24441.832194003116,25011.576639410203,25568.504964253945,26112.088688168173,26642.040733506794,27159.12917644015,27662.232000290569,28151.488576821976,28629.77980954029,29092.376788850328,29539.038994889124,29974.124786588789,30395.421927724667,30803.856407276078,31199.187053518268,31585.209152714426,31959.931565458974,32322.850621092086,32676.945144562385,33020.695495643369,33357.197165986705,33685.341175692956,34006.959242184399,34323.35430553522,34636.182387637346,34946.448771787473,34946.475079080847,35254.96541931633,35255.090998443913,35564.073138455962,35564.200641080446,35564.279034742154,35875.097586337084,35875.124020499818,36189.149064506622
0.015747715631465587,0.31596237916275227,12.745238418498786,31.513853705742711,62.140350657782975,62.206504648337827,106.98226626785689,106.92508848888954,106.93727756146916,167.90533421851308,167.92698520174363,168.06317922526114,246.80292780974457,247.08358265509082,345.24531481835692,606.76956302408746,773.58789802515093,964.10933332532591,964.2238264264704,1178.9907523265379,1179.1027323683088,1418.4512151580041,1418.5443635232141,1418.7618822510353,1682.9601314194078,1683.2460442757224,1972.4503103526945,2625.9715639148144,2990.5761833470533,3377.347466990549,3785.1440332427742,4215.3530103971543,4666.6799208608409,5138.7795165917933,5629.3679326223428,6138.3411978844588,6663.7328853402068,7204.6147799211449,7762.6216878071864,8334.2327044730355,8334.4663634262033,8919.3785403592574,8919.546358982625,9515.4172250620395,9515.5582224761056,9515.8259796713683,10122.434702843279,10122.750351335737,10738.564773174543,11993.517415778722,12631.412456984403,13272.98517358625,13916.188894353079,14561.485834011375,15207.411005003429,15852.916680881248,16496.361611454267,17136.722886738506,17771.363701540042,18404.34319621342,19031.270583517922,19652.919602749214,19652.989666892165,20267.194280724092,20267.302814744558,20875.847410538314,20875.946914396438,20876.110194898905,21471.154098046904,21471.340872949673,22059.403104701258,23200.130912796849,23757.142227316042,24300.432603784673,24830.528512934856,25347.443572241114,25850.96578515663,26341.747898501559,26818.949495774985,27282.669784562117,27735.811226618986,28173.83722359658,28596.359737728184,29007.930196380104,29406.423659187458,29792.705170170921,30166.67082397893,30532.162016607377,30887.167880571265,31231.496336675278,31567.768608615355,31894.705855077882,32215.404156675308,32528.761735138294,32836.722553093241,33140.638829585965,33442.191178579014,33742.644590541568,33742.669692274918,34042.307914505778,34042.433764486654,34343.949252078855,34344.077301519123,34344.155147596764,34648.900668980918,34648.926039498583,34957.977326084147
