state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
W_q0_mult5_nist,W,74,0,74,5,nist_reference,reference,4.020542239765432,4.788505899317263,6.3926504183117965,2.127579328756772,2.5339681961932707,3.3828449186401324
Re_qm1_mult5_ning2022,Re,75,-1,76,5,ning2022_monoanion_reference,bound_experimental,4.140025648581135,5.083994517498593,8.19063533501215,2.1908072257830487,2.6903340390160486,4.334297562105288
Re_q0_mult6_nist,Re,75,0,75,6,nist_reference,reference,3.953051088675288,4.691747208203053,6.262505709238028,2.0918645496622563,2.4827657018988285,3.3139753044786935
Os_qm1_mult4_ning2022,Os,76,-1,77,4,ning2022_monoanion_reference,bound_experimental,4.1393065550667,5.056084551929488,7.39162260373196,2.190426697882701,2.6755647212797906,3.9114782334904494
Os_q0_mult5_nist,Os,76,0,76,5,nist_reference,reference,3.911808203492238,4.619191090122346,6.128510703654323,2.0700397547114973,2.444370657698931,3.243068201148976
Ir_qm1_mult3_ning2022,Ir,77,-1,78,3,ning2022_monoanion_reference,bound_experimental,4.0873600650649236,4.961360300742385,7.070380359267031,2.1629377991873606,2.6254388062317244,3.7414841585402785
Ir_q0_mult4_nist,Ir,77,0,77,4,nist_reference,reference,3.8577867730980717,4.535840760709392,5.986638804223057,2.041452844846522,2.4002635628523374,3.167992825102428
Pt_qm1_mult2_ning2022,Pt,78,-1,79,2,ning2022_monoanion_reference,bound_experimental,4.02296686293907,4.868306580294689,6.908043015167719,2.1288623840852883,2.5761968979810654,3.6555789355644035
Pt_q0_mult3_nist,Pt,78,0,78,3,nist_reference,reference,3.699921370187822,4.33637221116372,5.734170789527492,1.9579140712363976,2.294709352140892,3.0343925052436114
Au_qm1_mult1_ning2022,Au,79,-1,80,1,ning2022_monoanion_reference,bound_experimental,3.9580465151505253,4.7860808876662695,6.813747708685457,2.0945080155116935,2.5326849352913907,3.605680008278877
