comparison_id,comparison_kind,group_kind,group_value,metric,n,min,p50,p90,p95,p99,max
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,max_abs_cutoff_radius_delta_angstrom,20,0.07708014151996452,0.3764260959491112,0.6116009266712849,0.7159597871346466,0.7167112998135101,0.7168991779832259
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,delta_tail_electrons_gt_10_bohr,20,2.0447623545907276e-07,0.011270262336503975,0.07162595017029152,0.10822662511177425,0.21430527953271872,0.2408249431379551
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,delta_tail_electrons_gt_15_bohr,20,8.410616430279305e-18,1.4654725721149634e-06,0.00023114195653866645,0.000361122775424541,0.0021813527313841933,0.002636410220374111
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-2;formal_multianion,delta_tail_electrons_gt_20_bohr,20,1.3109379554944526e-32,3.4139628299893476e-12,2.5475450064810173e-08,1.4249592958449844e-07,1.4577286784926588e-06,1.786536865719702e-06
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,relative_l1_delta,6,0.010143322024510995,0.05667263366848088,0.1491886249785636,0.1561331281188334,0.16168873063104924,0.16307763125910318
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,l1_delta_electrons_trapz,6,0.8723581338977632,1.310746769262896,1.5635455493224284,1.6114416931450906,1.6497586082032205,1.6593378369677527
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,max_abs_cumulative_delta_electrons,6,0.4013409177252072,0.644636524204242,0.7647701718959281,0.7876917637212641,0.8060290371815331,0.8106133555466002
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,mean_abs_radial_shift_angstrom,6,0.009414581981346693,0.04766092118852124,0.11160307372286532,0.11915995866787397,0.1252054666238809,0.12671684361288263
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,delta_mean_r_angstrom,6,0.009348751294021015,0.04754882343060756,0.1108539189772529,0.11816097767910667,0.12400662464058972,0.12546803638096046
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,delta_rms_r_angstrom,6,0.04334125593350061,0.12044029016510047,0.191145077922475,0.2027816763859122,0.21209095515666196,0.2144182748493494
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,max_abs_quantile_radius_delta_angstrom,6,0.4394413241622755,0.7338048099586449,0.9111839469513328,0.9551027973464361,0.9902378776625188,0.9990216477415395
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,max_abs_cutoff_radius_delta_angstrom,6,0.33705896844361943,0.4835873650190956,0.5828373486188987,0.6129604274543804,0.6370588905227659,0.6430835062898622
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,delta_tail_electrons_gt_10_bohr,6,3.294088840611688e-05,0.005684842060537507,0.04907400080016952,0.05906387601808096,0.06705577619241013,0.0690537512359924
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,delta_tail_electrons_gt_15_bohr,6,3.3313788916408683e-13,1.0868366644158545e-07,4.212646359422563e-05,6.1013547818083546e-05,7.612321519716989e-05,7.990063204194145e-05
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,-3;formal_multianion,delta_tail_electrons_gt_20_bohr,6,1.0813364268077745e-24,1.60584285834686e-14,1.0755142076679163e-09,1.6091598479298567e-09,2.0360763601394095e-09,2.142805488191797e-09
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,relative_l1_delta,86,0.00034280886487300926,0.0011005332960731696,0.002063170429872878,0.0021949057257161196,0.0030002894592601912,0.004579530427135104
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,l1_delta_electrons_trapz,86,0.002172897761706092,0.04278233544193668,0.06324431835071123,0.07065154009969099,0.07814117877857449,0.08120150083990446
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,max_abs_cumulative_delta_electrons,86,0.0007796064369074429,0.00567366038439765,0.011504985298063986,0.012391782430250409,0.01320470456057841,0.013587031083758916
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,mean_abs_radial_shift_angstrom,86,3.0856775758588346e-05,0.0002240984736653217,0.0006349580127963414,0.000779167071929536,0.001322703367311966,0.0016758749758495949
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,delta_mean_r_angstrom,86,1.911805501829179e-06,6.196419960195526e-05,0.00038760242870802917,0.00045495380812867804,0.000903754216978426,0.0012554561487681036
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,delta_rms_r_angstrom,86,9.187941147071134e-07,0.0003137402317206816,0.0014435864359963182,0.0019148436724317178,0.0025913433660261376,0.002839131779014979
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,max_abs_quantile_radius_delta_angstrom,86,0.0027407687521514854,0.04911986328507939,0.17458672418101148,0.21610502102214504,0.2374029601157053,0.29157509710705076
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,max_abs_cutoff_radius_delta_angstrom,86,0.0006475427510659425,0.005691551579663078,0.015406743601025731,0.0183177880789271,0.023969971547134115,0.030888653327437093
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,delta_tail_electrons_gt_10_bohr,86,3.9082203213089223e-13,9.436889412961383e-05,0.0008562239626451812,0.0015930413649358703,0.0032540835339909873,0.0032631976487665776
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,delta_tail_electrons_gt_15_bohr,86,5.24733016998512e-29,5.061256509408747e-07,3.7831621307722987e-05,4.938809370533059e-05,0.0002566192295469353,0.0004811357821495383
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,0;reference,delta_tail_electrons_gt_20_bohr,86,1.9390515936672586e-51,1.597578702771498e-10,2.8017122233361143e-07,4.253552041214116e-07,5.121645851185505e-06,9.904609859500525e-06
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,relative_l1_delta,52,0.00041084517353095503,0.0009525958387574467,0.0021598645463055117,0.0022586903055746,0.002357033508352187,0.0023996478635599713
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,l1_delta_electrons_trapz,52,0.002680250455678979,0.03329557426722017,0.053746974352993505,0.05742103903279211,0.06564855601145057,0.06761108921933952
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,max_abs_cumulative_delta_electrons,52,0.0005942226177904075,0.004526073378499973,0.010194394758354796,0.011928337577751424,0.012883576860365571,0.013566031303795967
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,mean_abs_radial_shift_angstrom,52,3.0830338183521613e-05,0.00012064998726092735,0.0002793802699904747,0.00038218541787143814,0.00042165829932418197,0.0004286635970084675
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,delta_mean_r_angstrom,52,5.508409978679974e-09,1.382715190464839e-05,3.7815337256040426e-05,4.2778591464273706e-05,7.178855641465704e-05,8.90025935750849e-05
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,delta_rms_r_angstrom,52,2.206539141715811e-06,4.03757025842221e-05,0.0001018641672489741,0.00011267841751115876,0.00021632251133641645,0.00026699085560817225
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,max_abs_quantile_radius_delta_angstrom,52,0.0005107458447536435,0.019820694396022007,0.05062019898163663,0.051663112470654124,0.09886012278823633,0.10385864528028978
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,max_abs_cutoff_radius_delta_angstrom,52,0.0007769137316717148,0.005621339041699734,0.015087794589628193,0.01702276392344322,0.027051515962288296,0.03630361240546676
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,delta_tail_electrons_gt_10_bohr,52,3.20509825898834e-14,1.4516060848243154e-06,7.052279566147227e-05,0.00011159519143556014,0.00019458067475860676,0.0002569918531569355
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,delta_tail_electrons_gt_15_bohr,52,4.427825601822354e-30,9.32370999328953e-10,2.234508427566931e-07,1.2950158000472556e-06,2.7762904066827303e-06,3.609540687646076e-06
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference,delta_tail_electrons_gt_20_bohr,52,1.636961317395059e-52,3.5188377120163516e-13,4.263322158002714e-09,1.9625443657212306e-08,5.625783762022932e-08,6.231242616289893e-08
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference_uncertain,relative_l1_delta,33,0.0003618183097439422,0.0008280146541772281,0.001103573981211737,0.0012024515296717173,0.0031161099257991176,0.003999145788852479
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference_uncertain,l1_delta_electrons_trapz,33,0.0017410106536191994,0.044807148925480954,0.06062272277518725,0.06303800002194804,0.06631169956358879,0.06748661150876982
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference_uncertain,max_abs_cumulative_delta_electrons,33,0.0004552535634985144,0.006331708744601983,0.01156568027026168,0.012440870359218082,0.012979606086715308,0.013141255443159139
x2c-QZVPall__dyall-v4z,primary_basis_family_comparison,charge_state_role,1;reference_uncertain,mean_abs_radial_shift_angstrom,33,3.920938981135226e-05,9.703221535716209e-05,0.00013698300150065894,0.0001739503821138535,0.0003520733566338794,0.00043424366725313275
