r_bohr,rho_e_bohr3__H_qm1_mult1_ning2022,rho_e_bohr3__Li_qm1_mult1_ning2022,rho_e_bohr3__Be_qm1_mult2_formal,rho_e_bohr3__B_qm2_mult4_formal,rho_e_bohr3__B_qm1_mult3_ning2022,rho_e_bohr3__C_qm3_mult2_formal,rho_e_bohr3__C_qm2_mult3_formal,rho_e_bohr3__C_qm1_mult4_ning2022,rho_e_bohr3__N_qm3_mult1_formal,rho_e_bohr3__N_qm2_mult2_formal,rho_e_bohr3__N_qm1_mult3_formal,rho_e_bohr3__O_qm2_mult1_formal,rho_e_bohr3__O_qm1_mult2_ning2022,rho_e_bohr3__F_qm1_mult1_ning2022,rho_e_bohr3__Na_qm1_mult1_ning2022,rho_e_bohr3__Mg_qm1_mult2_formal,rho_e_bohr3__Al_qm2_mult4_formal,rho_e_bohr3__Al_qm1_mult3_ning2022,rho_e_bohr3__Si_qm2_mult3_formal,rho_e_bohr3__Si_qm1_mult4_ning2022,rho_e_bohr3__P_qm3_mult1_formal,rho_e_bohr3__P_qm2_mult2_formal,rho_e_bohr3__P_qm1_mult3_ning2022,rho_e_bohr3__S_qm2_mult1_formal,rho_e_bohr3__S_qm1_mult2_ning2022,rho_e_bohr3__Cl_qm1_mult1_ning2022,rho_e_bohr3__K_qm1_mult1_ning2022,rho_e_bohr3__Ca_qm1_mult2_ning2022,rho_e_bohr3__Sc_qm1_mult1_ning2022,rho_e_bohr3__Ti_qm1_mult4_ning2022,rho_e_bohr3__V_qm1_mult5_ning2022,rho_e_bohr3__Cr_qm1_mult6_ning2022,rho_e_bohr3__Mn_qm1_mult5_formal,rho_e_bohr3__Fe_qm1_mult4_ning2022,rho_e_bohr3__Co_qm1_mult3_ning2022,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Cu_qm1_mult1_ning2022,rho_e_bohr3__Zn_qm1_mult2_formal,rho_e_bohr3__Ga_qm2_mult4_formal,rho_e_bohr3__Ga_qm1_mult3_ning2022,rho_e_bohr3__Ge_qm2_mult3_formal,rho_e_bohr3__Ge_qm1_mult4_ning2022,rho_e_bohr3__As_qm3_mult1_formal,rho_e_bohr3__As_qm2_mult2_formal,rho_e_bohr3__As_qm1_mult3_ning2022,rho_e_bohr3__Se_qm2_mult1_formal,rho_e_bohr3__Se_qm1_mult2_ning2022,rho_e_bohr3__Br_qm1_mult1_ning2022,rho_e_bohr3__Rb_qm1_mult1_ning2022,rho_e_bohr3__Sr_qm1_mult2_ning2022,rho_e_bohr3__Y_qm1_mult1_ning2022,rho_e_bohr3__Zr_qm1_mult4_ning2022,rho_e_bohr3__Nb_qm1_mult5_ning2022,rho_e_bohr3__Mo_qm1_mult6_ning2022,rho_e_bohr3__Tc_qm1_mult5_formal,rho_e_bohr3__Ru_qm1_mult4_ning2022,rho_e_bohr3__Rh_qm1_mult3_ning2022,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Ag_qm1_mult1_ning2022,rho_e_bohr3__Cd_qm1_mult2_formal,rho_e_bohr3__In_qm2_mult4_formal,rho_e_bohr3__In_qm1_mult3_ning2022,rho_e_bohr3__Sn_qm2_mult3_formal,rho_e_bohr3__Sn_qm1_mult4_ning2022,rho_e_bohr3__Sb_qm3_mult1_formal,rho_e_bohr3__Sb_qm2_mult2_formal,rho_e_bohr3__Sb_qm1_mult3_ning2022,rho_e_bohr3__Te_qm2_mult1_formal,rho_e_bohr3__Te_qm1_mult2_ning2022,rho_e_bohr3__I_qm1_mult1_ning2022,rho_e_bohr3__Cs_qm1_mult1_ning2022,rho_e_bohr3__Ba_qm1_mult2_ning2022,rho_e_bohr3__Hf_qm1_mult4_ning2022,rho_e_bohr3__Ta_qm1_mult5_ning2022,rho_e_bohr3__W_qm1_mult6_ning2022,rho_e_bohr3__Re_qm1_mult5_ning2022,rho_e_bohr3__Os_qm1_mult4_ning2022,rho_e_bohr3__Ir_qm1_mult3_ning2022,rho_e_bohr3__Pt_qm1_mult2_ning2022,rho_e_bohr3__Au_qm1_mult1_ning2022,rho_e_bohr3__Hg_qm1_mult2_formal,rho_e_bohr3__Tl_qm2_mult4_formal,rho_e_bohr3__Tl_qm1_mult3_ning2022,rho_e_bohr3__Pb_qm2_mult3_formal,rho_e_bohr3__Pb_qm1_mult4_ning2022,rho_e_bohr3__Bi_qm3_mult1_formal,rho_e_bohr3__Bi_qm2_mult2_formal,rho_e_bohr3__Bi_qm1_mult3_ning2022,rho_e_bohr3__Po_qm2_mult1_formal,rho_e_bohr3__Po_qm1_mult2_formal,rho_e_bohr3__At_qm1_mult1_ning2022
23.065906811233511,1.2382871858167787e-12,8.3404144649357973e-08,7.0772628502193558e-07,2.6849345639057912e-08,3.2046204298342017e-09,3.0607911196328301e-11,1.5293579881260658e-11,4.4233857598948865e-13,6.9149003807387165e-15,5.3240134940091501e-15,1.3472130546290321e-15,2.8328231430785521e-19,3.0677444370453617e-20,6.2156060512973638e-25,1.1981878077888864e-07,2.1945409327369091e-06,2.5751591809596095e-07,2.667555382952957e-08,2.7920479016962995e-09,6.1722383955558882e-11,2.5636201889469532e-11,1.6984069162480757e-11,1.4709062130816708e-12,2.6122651685051066e-14,1.5584898586251234e-15,2.130606725252634e-18,2.0092605494995073e-07,4.3185860555449492e-06,4.357776828941103e-06,1.4516699553400523e-08,3.5757036850151728e-08,6.5845435161311424e-08,2.686984728732002e-10,1.3079144519734135e-09,3.3926100039704454e-09,3.9217636438417109e-09,4.1489890977262156e-09,2.0603705738477814e-06,6.1486245798837321e-07,7.3142039175704296e-08,8.7527949200877568e-09,1.8256163961506404e-10,2.0122874810994503e-10,1.3446812004456446e-10,1.0536260659637817e-11,7.1129284392773227e-13,3.397137995737345e-14,2.0064243862417843e-16,2.2177640249642144e-07,6.1175025450057248e-06,5.0302330173394971e-06,1.1246718919633336e-08,4.8088690133660107e-08,1.0632448274232508e-07,1.0749017804402409e-08,5.8240775816101104e-09,5.2919546713433161e-09,1.9462812168086479e-08,4.8141669615355883e-09,3.5517552240906167e-06,7.8664433042680835e-07,7.8599855811080719e-08,2.9006396150241879e-08,4.6177037066430476e-10,2.0118263799962149e-09,1.2741094690723204e-09,6.8347202227638995e-11,2.3055609562785449e-11,8.0652774504106456e-13,1.5243629494478664e-14,2.5860137093878593e-07,6.039036165394702e-06,4.2255051638568592e-06,1.3453412445551746e-09,3.081396334327137e-09,1.8679124334948994e-10,1.8720748084579459e-10,1.3017315013589688e-10,1.1654604626160541e-10,9.5086542724268318e-11,4.6639299781178795e-06,3.484363987395774e-06,3.9693169446250535e-07,1.9849579675722917e-07,2.8175888934725603e-09,3.771257623356267e-08,2.5345172290801242e-08,1.3747906307575968e-09,5.2626744898079778e-10,1.1699472503790639e-11,3.8045796333444557e-13
23.413035941028738,6.9283533327644754e-13,7.0057029273010527e-08,5.7577981386313557e-07,1.8648871448087241e-08,2.2258461472464036e-09,1.6221925026229487e-11,8.1054634708253786e-12,2.344355698360133e-13,2.7836866778062641e-15,2.1432536435435115e-15,5.4233883726954825e-16,8.5134124320817756e-20,9.2194155122595762e-21,1.3673659861727134e-25,1.0278632225939379e-07,1.8771880282266823e-06,1.9545233164712349e-07,2.024612296367098e-08,1.7751916853892819e-09,3.9243099078286393e-11,1.360574589799347e-11,9.0138520460653704e-12,7.8064509177308429e-13,1.1506532794334362e-14,6.8648522790207305e-16,7.739097668910829e-19,1.7632950860322897e-07,3.8968746172100401e-06,3.9303366397721102e-06,1.1823760421742817e-08,2.8836822855476931e-08,5.338761985473508e-08,2.1231488815009285e-10,1.0229383482493666e-09,2.6276842119678694e-09,3.0027710409954524e-09,3.1750977911485661e-09,1.7607480193515138e-06,4.8349395241307053e-07,5.7512452299766519e-08,5.7927220338500323e-09,1.2082026448043053e-10,1.1439030666549959e-10,7.6439625001676546e-11,5.9894306746685173e-12,3.49622223562988e-13,1.6697972762849851e-14,8.5429707050728966e-17,1.9489480089220756e-07,5.684235081775137e-06,4.5906108371076206e-06,9.2251135764633049e-09,3.9536635867229116e-08,8.7743319269340793e-08,8.8302466001389758e-09,4.5506715197604879e-09,4.1177681576904261e-09,1.50686796899469e-08,3.7172824203747201e-09,3.1232028140558341e-06,6.2524153430418834e-07,6.2466265104162613e-08,2.0043250393794977e-08,3.1906005475549706e-10,1.2380177089969899e-09,7.8404905899626383e-10,4.2058599794721742e-11,1.2784297628226885e-11,4.4721722098566916e-13,7.6047928944605814e-15,2.276428119767917e-07,5.8356735956218373e-06,3.8158224991561687e-06,1.0156322169046179e-09,2.290882256140089e-09,1.3585259794899218e-10,1.354595850872558e-10,9.2619192955593486e-11,8.2868642069164111e-11,6.6616934800596216e-11,4.1604068157295095e-06,2.9712799836167625e-06,3.3839405244329303e-07,1.4814214008996544e-07,2.1024343461673938e-09,2.5760214850774132e-08,1.7312489106980311e-08,9.3904277869567873e-10,3.242091968036927e-10,7.2072904052403652e-12,2.1633475127651494e-13
23.765389172080358,3.8088237688410362e-13,5.8556860194516929e-08,4.650792314176145e-07,1.2799056878347356e-08,1.5276376658907316e-09,8.4258937159008621e-12,4.2100905778671766e-12,1.2176909785811428e-13,1.0891251198608216e-15,8.3855392204486865e-16,2.1219157165015309e-16,2.4646830150499913e-20,2.6690750627942587e-21,2.8704545886593725e-26,8.7825689551992292e-08,1.5965472827384658e-06,1.4697778237098234e-07,1.5224629092056748e-08,1.1122687403564424e-09,2.4588190120765492e-11,7.0770800889008744e-12,4.6885891888637291e-12,4.0605547841568992e-13,4.9394683239403382e-15,2.9469103119015551e-16,2.7236193702862834e-19,1.5444814890877346e-07,3.5009758455489125e-06,3.5298455989047245e-06,9.5752582268542475e-09,2.3106084891406987e-08,4.3013853736918075e-08,1.6664835230130663e-10,7.942027592445103e-10,2.0196045781945535e-09,2.280638679244043e-09,2.410235487939415e-09,1.4961760097686312e-06,3.770889321953062e-07,4.4854002695455554e-08,3.7825827020536868e-09,7.8893566879193887e-11,6.3863996493490272e-11,4.2676168981484344e-11,3.343892491483949e-12,1.6803599557358097e-13,8.0254061812953241e-15,3.5412493957398816e-17,1.709753778646534e-07,5.2599909906393373e-06,4.171877882400754e-06,7.5282524046269562e-09,3.2317677396102562e-08,7.198700770577908e-08,7.2155264245616959e-09,3.5294893772161817e-09,3.1800943768058967e-09,1.1576250585894727e-08,2.8480595685120672e-09,2.7330663148801639e-06,4.930564817473469e-07,4.9256087406330148e-08,1.3682928361619815e-08,2.1780255575311018e-10,7.5002347462861776e-10,4.7499750888408102e-10,2.5480105449749093e-11,6.9569255534079253e-12,2.43365103205763e-13,3.7113744419161843e-15,2.0022270035185373e-07,5.6198768562171141e-06,3.4308293538461642e-06,7.6048644568140007e-10,1.687983444740623e-09,9.7870047377636696e-11,9.7066303703487228e-11,6.5225547165476408e-11,5.8319612925323842e-11,4.6171880807449117e-11,3.6948136938863058e-06,2.5192194558150247e-06,2.8685170274902434e-07,1.0948476643222686e-07,1.5535874808138721e-09,1.7377861168733692e-08,1.167903837548876e-08,6.3346336902061373e-10,1.9663936018164232e-10,4.3712715794717738e-12,1.2081457952346059e-13
24.123045124220575,2.0562315051814645e-13,4.8694576493016722e-08,3.7289295105191127e-07,8.6766578085307755e-09,1.0356064143375956e-09,4.2865604365340107e-12,2.1418271237955692e-12,6.1948395258096806e-14,4.1379273569243682e-16,3.1859289176349854e-16,8.0618222206766267e-17,6.8659332092727148e-21,7.4353135879049285e-22,5.7420177033150912e-27,7.4730976362788475e-08,1.3498835852838522e-06,1.0947492750172977e-07,1.1339801488928501e-08,6.8647311526284877e-10,1.5175379087716295e-11,3.6056535729913564e-12,2.3887575384700056e-12,2.0687844965147841e-13,2.06483355227569e-15,1.2318895188566304e-16,9.2780168524353895e-20,1.3500090037438032e-07,3.131254885536346e-06,3.1564417312241129e-06,7.7079188423446536e-09,1.8391141811575709e-08,3.4430500296013926e-08,1.2989542145658002e-10,6.1195377397286037e-10,1.5399549009742072e-09,1.7178122638403262e-09,1.8144313215608422e-09,1.2639436658446833e-06,2.9162754908346279e-07,3.4687755254476442e-08,2.4360563033881715e-09,5.0808665696072345e-11,3.4998797607373106e-11,2.3387428051637349e-11,1.832522314802753e-12,7.8915575397411199e-14,3.7690110849490923e-15,1.4279488242428418e-17,1.4970654164820142e-07,4.8471866979723433e-06,3.7751771406838829e-06,6.1104381608818981e-09,2.6259119823151517e-08,5.8705324982511962e-08,5.8634647485930859e-09,2.7166373662042534e-09,2.4369378072189746e-09,8.8223251934575827e-09,2.1646332868035894e-09,2.3797571176065025e-06,3.8567532987650529e-07,3.8526474988747544e-08,9.2250212978002671e-09,1.4683738440823289e-10,4.4712478982623328e-10,2.8316872788829335e-10,1.5189868867851638e-11,3.7132194095492015e-12,1.298946023795328e-13,1.7706830418882136e-15,1.7593776461312188e-07,5.3933704901689689e-06,3.0709411301489736e-06,5.6462547403118647e-10,1.2323193839980322e-09,6.9816941178101611e-11,6.8859600396068007e-11,4.5449846124267269e-11,4.0609756717279125e-11,3.1648498486511241e-11,3.2663948288520097e-06,2.1233243045783064e-06,2.4173544307877071e-07,8.0103007599130926e-08,1.136540624952584e-09,1.1573459585799434e-08,7.7781174500092351e-09,4.2187183015090307e-10,1.1736444666804555e-10,2.608959134294769e-12,6.6228952411433142e-14
24.486083600466543,1.0895181346288944e-13,4.0278584835366186e-08,2.9671006923094862e-07,5.8078287250724025e-09,6.9319589376474271e-10,2.1345570194938703e-12,1.0665549194938704e-12,3.0848131842688676e-14,1.5252776043687531e-16,1.1743623336086037e-16,2.9716608879122367e-17,1.8382821612583078e-21,1.9907278319496714e-22,1.0929264408304387e-27,6.3312435548347618e-08,1.1344336849105302e-06,8.0742859572506328e-08,8.3635745225000187e-09,4.1714595728314135e-10,9.2215411612659295e-12,1.7982043088899453e-12,1.1913163648935757e-12,1.0317400360279514e-13,8.3986470930811272e-16,5.0106727863277337e-17,3.0562405408792555e-20,1.1773642737945881e-07,2.7877947045303748e-06,2.8100144223611683e-06,6.1659931937262535e-09,1.4537933086245539e-08,2.7375211852340111e-08,1.0051528749783767e-10,4.6784633646825231e-10,1.1646361479866468e-09,1.2828282588615851e-09,1.3542180190935794e-09,1.0613432274068792e-06,2.2358071953903097e-07,2.6593466916319476e-08,1.5466687176754863e-09,3.225863235991745e-11,1.8816359753676543e-11,1.2573753789875148e-11,9.8521658473120451e-13,3.6188925470130207e-14,1.7283845228773862e-15,5.5964633012925042e-18,1.3081086380508139e-07,4.4479672687884071e-06,3.4013511918694165e-06,4.9316027950566527e-09,2.1204785046934295e-08,4.7577966239263422e-08,4.7372972857848815e-09,2.074570901913814e-09,1.8525378640169171e-09,6.6683314559848613e-09,1.6316296568759971e-09,2.0615073673293266e-06,2.9916929478656589e-07,2.9883762594324256e-08,6.1400100233589194e-09,9.773000178025683e-11,2.6216609052487442e-10,1.6603249834961329e-10,8.9063766209059596e-12,1.9427713467411533e-12,6.796133326903888e-14,8.2529095634477431e-16,1.5443137537314205e-07,5.1579586581989699e-06,2.7362944614826894e-06,4.1553454184400393e-10,8.9113659688691552e-10,4.9301425802232802e-11,4.8345931348577707e-11,3.1325825553483554e-11,2.7970084265381113e-11,2.1446816189195003e-11,2.8741427278634898e-06,1.7787610887919878e-06,2.0248378086762762e-07,5.8000552626013008e-08,8.2287631460430903e-10,7.6064403515894517e-09,5.1120271255395373e-09,2.772637488001422e-10,6.8898865413976716e-11,1.5315746350250663e-12,3.5617783919652862e-14
24.854585604826656,5.6628106420071292e-14,3.3133848252588033e-08,2.3424603541573715e-07,3.837026320881885e-09,4.5796987253934642e-10,1.0397538930635882e-12,5.1952448191074611e-13,1.5026286400280131e-14,5.4497605673572586e-17,4.1959532606782843e-17,1.0617634639171113e-17,4.7247244540596354e-22,5.1165379652878768e-23,1.976401843810692e-28,5.3395237400545948e-08,9.4744723685234242e-07,5.8950917591798362e-08,6.1062741929032907e-09,2.4945866567462362e-10,5.5145960110206041e-12,8.772794490742028e-13,5.8120056805729098e-13,5.0334899003391584e-14,3.3211827589856441e-16,1.9814334189842541e-17,9.7252663884247157e-21,1.0242978722803848e-07,2.4704166968917534e-06,2.4902231308366476e-06,4.9004726637268077e-09,1.1410754912628651e-08,2.1615258291831783e-08,7.7195698972625215e-11,3.547934820713738e-10,8.7337882127114691e-10,9.4955607659585016e-10,1.0018183135505577e-09,8.8570317803357674e-07,1.6988177262627467e-07,2.0206094355986874e-08,9.6767777411398971e-10,2.0182650580860579e-11,9.9186235394946512e-12,6.6279733529176668e-12,5.1933487475715358e-13,1.6193003706885674e-14,7.7337849539430427e-16,2.1300259321218963e-18,1.1404111694955716e-07,4.0641920326040657e-06,3.0509528780028245e-06,3.9566296447329114e-09,1.7014274523846703e-08,3.8314090126481088e-08,3.804476035788851e-09,1.5714225479987812e-09,1.3966820749123123e-09,4.9976280087495542e-09,1.2194064456747013e-09,1.7764045724664495e-06,2.3007660197589192e-07,2.2981408664415331e-08,4.0328776446108343e-09,6.4189873859954023e-11,1.5111225743798775e-10,9.5700963104865638e-11,5.1336202397855071e-12,9.9579033338522673e-13,3.4834366883360293e-14,3.755139151114375e-16,1.3538839849129839e-07,4.9154910268612471e-06,2.4267674167748011e-06,3.0303673984262214e-10,6.3812241698709625e-10,3.4451091919167256e-11,3.3582561515642022e-11,2.1349220796506705e-11,1.904835695425993e-11,1.436330294756529e-11,2.5168267875693134e-06,1.4807795130817831e-06,1.6854824172609637e-07,4.1549667747093536e-08,5.8944795643353921e-10,4.9314794705926029e-09,3.3142799844782981e-09,1.7975656614150116e-10,3.976298625128645e-11,8.8389747053901239e-13,1.8781231414950166e-14
25.228633360374708,2.8854334999126757e-14,2.7101042953303255e-08,1.8344327081358596e-07,2.501054467196268e-09,2.985143748320268e-10,4.9509317465999694e-13,2.4737875642714044e-13,7.1549737663780892e-15,1.8856362478192506e-17,1.4518145273908146e-17,3.6737387806797103e-18,1.1642715601847593e-22,1.2608226569639939e-23,3.3903378643331853e-29,4.4818412056381243e-08,7.8622349573036282e-07,4.2593226752681076e-08,4.4118917497874438e-09,1.4673858760289159e-10,3.2438383312836346e-12,4.1839932071636909e-13,2.7719094911574059e-13,2.4006133344545362e-14,1.2757458555675632e-16,7.6111603934091361e-18,2.9863564214829552e-21,8.8879427567074448e-08,2.1787037389186384e-06,2.196517961032235e-06,3.868416918338131e-09,8.8909385969708136e-09,1.6945690997614543e-08,5.8824256153393534e-11,2.6682358832431352e-10,6.4927981673586866e-10,6.9648942711166799e-10,7.3438510262503872e-10,7.3441812331793414e-07,1.278933400864771e-07,1.5211778278522574e-08,5.963406275525974e-10,1.2437727373842296e-11,5.1231932439599425e-12,3.4234980578645612e-12,2.6824819155101179e-13,7.0647142912165233e-15,3.3741103124131332e-16,7.8657529026249606e-19,9.917672082251659e-08,3.6974266983577338e-06,2.7242598191783906e-06,3.154786758725165e-09,1.3562164267159239e-08,3.0651531517856854e-08,3.0362935792393453e-09,1.1803604523854809e-09,1.0440540219044899e-09,3.7129059096265316e-09,9.0333718104336246e-10,1.5224259059692444e-06,1.7537798168358897e-07,1.7517375117590065e-08,2.6129491387834775e-09,4.1588888439596037e-11,8.558017386366519e-11,5.4198815994447763e-11,2.9073470992277704e-12,4.9971065773650038e-13,1.7480687620595585e-14,1.666789838068934e-16,1.1853052078828036e-07,4.6678302808170634e-06,2.1420020648582479e-06,2.1892144286208854e-10,4.5234700530102208e-10,2.381477679220077e-11,2.3071816754871701e-11,1.4382064853448396e-11,1.2822436728923681e-11,9.5032253892962363e-12,2.1930230220855206e-06,1.2247645633291756e-06,1.3939828402804564e-07,2.9438435923743651e-08,4.1761394904159224e-10,3.1526171429259214e-09,2.1187679524909811e-09,1.1491477190723026e-10,2.2548242411250912e-11,5.0122579167487372e-13,9.7041952469469595e-15
25.608310327596506,1.4404898182630658e-14,2.2035756927013965e-08,1.4246733487978556e-07,1.6077607984906871e-09,1.9189493669484829e-10,2.3029139471582537e-13,1.1506763121705278e-13,3.3281187682967739e-15,6.3120059843246899e-18,4.8598248976273836e-18,1.2297526203854037e-18,2.7472048084741683e-23,2.9750259168874514e-24,5.5080664057847978e-30,3.7433944140493833e-08,6.4814334608497233e-07,3.0445038324335001e-08,3.153550994610298e-09,8.4860969957224664e-11,1.8759562211054267e-12,1.9493934305223918e-13,1.2914796675156461e-13,1.1184864827737817e-14,4.75599119330093e-17,2.837446940780467e-18,8.8397235331029803e-22,7.6904504749321132e-08,1.9120251052629165e-06,1.9281616949054983e-06,3.0323634814655042e-09,6.8754906694769754e-09,1.3187382189076048e-08,4.4463429695401179e-11,1.98945967340505e-10,4.7836760779284336e-10,5.0609202056830757e-10,5.3330071018322792e-10,6.0497505502422447e-07,9.5370981572262472e-08,1.1343467888919649e-08,3.6181702800062485e-10,7.5463182502386027e-12,2.5914088401722125e-12,1.7316706062456139e-12,1.356850477987675e-13,3.0029226157453456e-15,1.4341970128771667e-16,2.8156725251315505e-19,8.6020570078416936e-08,3.3489415266022789e-06,2.4212921795024385e-06,2.4992451274724351e-09,1.0737139796307992e-08,2.4355722956530694e-08,2.4075374893637897e-09,8.7898120004966679e-10,7.7362015912630987e-10,2.7337243000023182e-09,6.6314378243184362e-10,1.2974716909936557e-06,1.324671693267208e-07,1.3231066705014084e-08,1.6693105864666118e-09,2.6569291824073324e-11,4.7595399905978402e-11,3.0142663687545996e-11,1.6169198311060088e-12,2.4535502147712106e-13,8.5829143682775479e-15,7.2118233320606935e-17,1.036120190970012e-07,4.4168218831616169e-06,1.8814288221721874e-06,1.566204796998696e-10,3.1733137649815675e-10,1.6279555855127442e-11,1.5671690696471919e-11,9.5734109062803464e-12,8.5286018550337794e-12,6.2094347607351529e-12,1.9011444986866106e-06,1.0062817336895694e-06,1.1452568926479391e-07,2.062191097160719e-08,2.9253417469658489e-10,1.9864548221785326e-09,1.3350299048286681e-09,7.240712061166897e-11,1.2556879462471467e-11,2.7912643496348741e-13,4.9102725924875533e-15
25.993701223011701,7.0414179467688229e-15,1.7807709307559727e-08,1.0969929156894849e-07,1.0188418410104848e-09,1.2160427447904133e-10,1.0456698630154128e-13,5.2248046141598806e-14,1.511178261509449e-15,2.0420673771995064e-18,1.5722560952877098e-18,3.9785097072958667e-19,6.1989105601887914e-24,6.7129758641008647e-25,8.4611186257549539e-31,3.1105989584546298e-08,5.3069647765844475e-07,2.152171187371427e-08,2.2292536628098408e-09,4.8224275022162775e-11,1.0660567139423676e-12,8.8665752159429215e-14,5.8741357381669863e-14,5.0872975909996438e-15,1.719211620333737e-17,1.0256898193158502e-18,2.5194697860253519e-22,6.634250050846333e-08,1.669562676479146e-06,1.6842528822906362e-06,2.3597966068531258e-09,5.2757156340195785e-09,1.0184980839604318e-08,3.3328342599604772e-11,1.4702528528419103e-10,3.4919889702248403e-10,3.6420114342818279e-10,3.835388277326005e-10,4.9497573094715232e-07,7.0424943105071236e-08,8.3763420185358071e-09,2.160276446644599e-10,4.5056257102633105e-12,1.2828067036814996e-12,8.5721659612639166e-13,6.7167204199519689e-14,1.2426041982506323e-15,5.9346824878975176e-17,9.7611417235989238e-20,7.4396217690136392e-08,3.0197150280577159e-06,2.1418330860663518e-06,1.9666614607381952e-09,8.4410813273095536e-09,1.9218369814356536e-08,1.8961699714902537e-09,6.4874092186201658e-10,5.6805916080889763e-10,1.9942078850820789e-09,4.8228163334216654e-10,1.099397581388836e-06,9.9117839549936829e-08,9.8999543431193401e-09,1.0511107153971568e-09,1.672972858061388e-11,2.5979820556040172e-11,1.6453291925220342e-11,8.825910479149002e-13,1.1779032186188527e-13,4.1204950262469531e-15,3.0393618662487273e-17,9.0415943826503501e-08,4.1642665732279364e-06,1.6442920297438057e-06,1.1092689902474534e-10,2.2023667176219845e-10,1.1001209957055626e-11,1.05211721721336e-11,6.2944977011249214e-12,5.6029929226021975e-12,4.0052723090719956e-12,1.6394720440540597e-06,8.2111496788795516e-07,9.3448327725282627e-08,1.4277784740044371e-08,2.0253481472218743e-10,1.233130839354721e-09,8.2874621397249553e-10,4.4947995322714018e-11,6.8635310883275273e-12,1.5256884858743153e-13,2.4315687187424741e-15
26.384892038076764,3.3680878185272041e-15,1.429997476416697e-08,8.3724957059531864e-08,6.3619573185111289e-10,7.5933394245723873e-11,4.6314817708039585e-14,2.3141708661850682e-14,6.6933119299030166e-16,6.3784755033011491e-19,4.9110020074175496e-19,1.2427027134841051e-19,1.3357912582461354e-24,1.4465661972400068e-25,1.2268489244097814e-31,2.5710186962799024e-08,4.3150362884658661e-07,1.5040954346844154e-08,1.5579647558042167e-09,2.6914532059792818e-11,5.9497862774337012e-13,3.9340802931713436e-14,2.6063413542389263e-14,2.2572229611807657e-15,6.0203680306025193e-18,3.5917801624936767e-19,6.9064506656025929e-23,5.7047114878649098e-08,1.4503378924622256e-06,1.4637495941571871e-06,1.8226598843318434e-09,4.0158425301421203e-09,7.8048258496309858e-09,2.4766767270715432e-11,1.076653102473498e-10,2.5248903717581569e-10,2.5949093936841271e-10,2.7309091906181919e-10,4.0215500477156568e-07,5.148131349834443e-08,6.1231706344190625e-09,1.2686560764479716e-10,2.6459977662636651e-12,6.2105840957206666e-13,4.1501309178623252e-13,3.2518349486446146e-14,5.0015775898429054e-16,2.3887554012310347e-17,3.2739609399386302e-20,6.4145388286047209e-08,2.710442585929346e-06,1.8854511142881808e-06,1.5368101535365568e-09,6.5881114686996279e-09,1.505592620100369e-08,1.4830289748395504e-09,4.7442798279452122e-10,4.1323669321752977e-10,1.4409265832623567e-09,3.4737971062019846e-10,9.2604497643382571e-07,7.3448325725814563e-08,7.3360042949156533e-09,6.520397891652376e-10,1.0377982064584891e-11,1.3910425585157277e-11,8.809618039100791e-12,4.7256733835684719e-13,5.5254360746424211e-14,1.9328863489426676e-15,1.2466550738367548e-17,7.875068886281531e-08,3.9118959562272411e-06,1.429676233700555e-06,7.7752095635739267e-11,1.5116781769312889e-10,7.3465938649055627e-12,6.9786381771011741e-12,4.0864219218222166e-12,3.634407277051614e-12,2.5494173258179479e-12,1.4061847750643484e-06,6.6529712518364972e-07,7.5713229878618139e-08,9.7668976348617332e-09,1.3854451545161132e-10,7.5381774862459509e-10,5.0661590848813494e-10,2.7476825428088476e-11,3.6801423546631114e-12,8.1805450017039123e-14,1.1776555632404681e-15
