r_bohr,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Ni_q0_mult3_nist,rho_e_bohr3__Ni_qp1_mult2_nist,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Pd_q0_mult1_nist,rho_e_bohr3__Pd_qp1_mult2_nist
0.032740876411300281,2495.2936748346183,2496.1388308787282,2494.5772103424529,3989.302960086291,3989.2084985176143,3989.3981871365572
0.033233608478172735,2428.5200525382825,2429.3389683153118,2427.8307590246295,3850.3781813670257,3850.2883961745256,3850.4779126139138
0.033733755889908783,2362.7655026638267,2363.5587131361444,2362.1028678825669,3716.384245528975,3716.298733117058,3716.4880774309163
0.034241430243343945,2298.0388296462443,2298.8068759521343,2297.4023342258774,3587.2364986378866,3587.1548650952609,3587.3440340969455
0.034756744814784329,2234.3482153306741,2235.0916444232853,2233.7373330350756,3462.8475137288724,3462.7693752697032,3462.9583625156529
0.035279814585281927,2171.7012828929405,2172.4206471943553,2171.1154808686883,3343.1270869350337,3343.0520703357097,3343.2408661052741
0.035810756266289746,2110.105157149178,2110.8010142178036,2109.5438961618297,3227.9822498855337,3227.9099929150971,3228.0985841862093
0.036349688325703532,2049.5665193246168,2050.2394315335787,2049.029253987128,3117.317301536375,3117.2474533785607,3117.4358237991692
0.036896731014295511,1990.091654567341,1990.7421887909331,1989.5778335643108,3011.0338618337773,3010.9660834986344,3011.1542133541238
0.037452006392545256,1931.6864907497186,1932.3152180544491,1931.1955570616051,2909.0309487873974,2908.9649135104946,2909.1527796874543
0.038015638357874991,1874.3566273911704,1874.9641227276468,1873.8880185229023,2811.2050796884764,2811.1404733156814,2811.32804926269
0.038587752672294764,1818.1073538536903,1818.6941957453478,1817.6605020722554,2717.4503963865409,2717.3869177426814,2717.574173428884
0.039168476990463066,1762.9436562969695,1763.5104265215607,1762.517988882596,2627.6588137727376,2627.5961750123652,2627.7830768848794
0.039757940888170328,1708.8702132241972,1709.4174964840599,1708.4651527395563,2541.720189939037,2541.6581168778948,2541.844627819245
0.040356275891251125,1655.8913797941873,1656.4197633714241,1655.5063443758033,2459.5225159176025,2459.4607483433801,2459.6468276303299
0.040963615504930807,1604.0111614104781,1604.5212348035643,1603.6455650861201,2380.9521224696819,2380.8904144309618,2381.0760176962176
0.04158009524361448,1553.2331774145061,1553.725531953223,1552.8864304497597,2305.8939010997856,2305.8320211720952,2306.0171003705564
0.042205852661124255,1503.5606159995625,1504.0358444356721,1503.2321252762204,2234.2315363210928,2234.169267849154,2234.3537712304014
0.042841027381390902,1454.9961817162707,1455.4548777879941,1454.6853511444046,2165.8477461858338,2165.7848875011578,2165.96875958998
0.043485761129608044,1407.5420371514197,1407.9847951203772,1407.2482681162639,2100.6245282071923,2100.5608928202128,2100.7440744070368
0.044140197763855277,1361.1997405244063,1361.6271546844087,1360.9224323683484,2038.4434080188732,2038.3788247847804,2038.5612529278301
0.04480448330719642,1315.9701810537699,1316.382845211584,1315.7087315929593,1979.1856884205545,1979.120001677963,1979.3016097190218
0.045478765980261647,1271.8535139972289,1272.2520209260597,1271.6073200714968,1922.732696815282,1922.6657664968016,1922.8464840923268
0.046163196234319491,1228.8490972610123,1229.2340381282052,1228.6175553150449,1868.9660294311632,1868.8977311447948,1869.0774843141294
0.04685792678484705,1186.9554314080244,1187.3273951790286,1186.7379381010774,1817.7677911054132,1817.6980161856213,1817.8767273778599
0.047563112645604574,1146.1701047724498,1146.5296775936397,1145.9660576132421,1769.0208297693362,1768.9494852964958,1769.1270734774162
0.048278911163223581,1106.4897452144357,1106.8375097778235,1106.2985432174337,1722.6089650848644,1722.5359738716625,1722.7123546319835
0.049005482052315572,1067.9099798295551,1068.2465147227558,1067.7310241884672,1678.4172109303506,1678.3425114736624,1678.5175971595904
0.049742987431108276,1030.4254036710381,1030.7512827160565,1030.2580984451156,1636.33199160309,1636.2555379997525,1636.4292378665605
0.050491591857619013,994.02955825761637,994.34534984210427,993.87331106626311,1596.2413516928877,1596.1631135178045,1596.3353339068726
0.051251462366372437,958.71492033685035,959.02118674147187,958.56914305811085,1558.0351595863758,1557.9551217314274,1558.1257662708601
0.052022768505670079,924.4729010634602,924.77019778882629,924.33701053211951,1521.6053044918986,1521.5234669642223,1521.6924367928279
0.052805682375421555,891.29385544550087,891.58273054189124,891.16727414683646,1486.84588674214,1486.7622644205094,1486.9294584345548
0.05360037866554513,859.1671016192945,859.44809502202986,859.04925837494443,1453.6534009531331,1453.5680233014036,1453.7333384232193
0.054407034694945358,828.0809492465238,828.35459211941634,827.97127988940747,1421.9269114134863,1421.8398221503489,1422.0031536175254
0.055225830451078171,798.02273609278222,798.28955018163629,797.92068412860192,1391.5682188681069,1391.4794755927169,1391.6407172662866
0.056056948630111361,768.97887165392717,769.23936865152928,768.88388890736076,1362.4820176684561,1362.3916914418924,1362.550736131594
0.056900574677688623,740.93488655026135,741.18956747379434,740.84643379456804,1334.576042106768,1334.4842169896781,1334.6409567941532
0.057756896830307942,713.87548631270283,714.12484089404688,713.79303388209246,1307.7612006523225,1307.6679731995087,1307.8222998590445
0.058626106157322708,687.78460814194591,688.02911423084709,687.70763652658275,1281.9516967781531,1281.8571754912855,1282.0089807505681
0.059508396603574001,662.64547923051032,662.88560221026478,662.57347965456734,1257.0651351151414,1256.969439855169,1257.1186158334219
0.060403965032665423,638.44067529666859,638.67686751164297,638.37315028022783,1233.0226118010169,1232.9258731622017,1233.0723127280171
0.061313011270889138,615.15217808462626,615.38487827878089,615.08864199055688,1209.7487881023712,1209.6511467502,1209.7947438984525
0.062235738151812083,592.76143073139485,592.99106349689714,592.70141029853221,1187.1719466706641,1187.0735526461565,1187.2142028744324
0.063172351561534099,571.24939008064075,571.47636531571379,571.19242494466971,1165.2240301353004,1165.1250421284058,1165.2626428105996
0.064123060484627195,550.59657522972611,550.82128760506123,550.54221843311507,1143.8406621215302,1143.7412467164843,1143.8756974713783
0.065088077050765178,530.78311181937636,531.00594025275302,530.73093031155361,1122.9611511875255,1122.8614820830528,1122.9926851359983
0.066067616582056038,511.78877180690836,512.01007894606528,511.73834693556262,1102.5284785812094,1102.4287357885273,1102.5565963246281
0.06706189764108661,493.59300869483917,493.81314040916396,493.54393668883495,1082.4892711008486,1082.3896401223317,1082.5140666298491
0.068071142079689381,476.17498840794133,476.39427329014165,476.12688085186335,1062.7937606815958,1062.6944316729109,1062.815336275954
0.069095575088444064,459.51361621522142,459.73236509478824,459.46610051499681,1043.3957326036473,1043.2968995220522,1043.4141983019131
0.070135425246924343,443.58756027149832,443.80606574244723,443.54028010994955,1024.2524644100556,1024.1543241514212,1024.2679374562331
0.071190924574699568,428.37527249978478,428.59380846584077,428.32788828034143,1005.3246577213826,1005.2274092483864,1005.3372619910485
0.0722623085831052,413.85500764537568,414.07382888642428,413.80719692156373,986.5763651333408,986.48020859718395,986.58623054168606
0.073349816327792319,400.0048414019958,400.22418316619917,399.95629928973119,967.97491428095907,967.88005013888301,967.98217617534101
0.074453690462066804,386.80268853724237,387.02276616372552,386.75312810643982,949.49083095240792,949.39745908326972,949.49562949205585
0.07557417729103251,374.22632192855224,374.44733050595187,374.17547457011233,931.09776284667691,931.00608166686504,931.1002423722332
0.076711526826549137,362.25339336340005,362.47550742980718,362.20100912730618,912.7724052058727,912.68261078794876,912.77271360150121
0.07786599284301611,350.86145686115111,351.08483015106918,350.80730476118572,894.49442913280382,894.40671432937097,894.492717183575
0.07903783293399709,340.02799514343701,340.25276038730448,339.97186342395435,876.24641294843877,876.16096652397641,876.24283369574482
0.080227308569696662,329.73044972109091,329.95671850264466,329.67214608133054,858.01377647490631,857.9307822485157,858.00848457261702
0.081434685155300862,319.94625488536349,320.17411756170441,319.88560665700413,839.78471767096153,839.70435367327559,839.7778687450284
0.082660232090197044,310.65287569737472,310.88240138599099,310.58972997136368,821.55015062149118,821.47258826928999,821.54190063568478
0.083904222828084005,301.82784987097796,302.05908650723484,301.76207357014215,803.30364351202536,803.22904680439376,803.29414814242364
0.085166934937987826,293.44883324897216,293.6818077166979,293.38031314350462,785.04135492198895,784.96987966213896,785.03076894278615
0.086448650166194352,285.49364838944973,285.72836672627,285.42229105303454,766.76196656191735,766.69375960906314,766.75044324506007
0.087749654499115037,277.94033561574633,278.1767832937719,277.86606732083465,748.46661047097382,748.40180902678594,748.45430100200406
0.089070238227099016,270.76720574703012,271.00534802841929,270.68997229856438,730.15878868821551,730.09751962257246,730.1458416006235
0.090410696009204011,263.95289362260485,264.19267598845278,263.87266013027568,711.8442835155488,711.78666273626141,711.83084414577729
0.091771326938943451,257.47641146564979,257.71776011563492,257.39316205555656,693.5310566982439,693.47718856941651,693.51726666335321
0.093152434611023113,251.31720110395537,251.56002352321531,251.23093857125824,675.22913615209472,675.17911296559009,675.21513285194135
0.094554327189080481,245.45518407673759,245.6993696656391,245.36592948155433,656.95048925162723,656.90439075582822,656.93640539722378
0.095977317474445281,239.87080870679955,240.11622946857625,239.77860091614548,638.70888214439992,638.66677513409581,638.69484531395801
0.097421722975934544,234.54509330327085,234.79160458400429,234.44998848229315,620.51972505292167,620.48166302366349,620.50585727691623
0.098887865980696793,229.45966477749562,229.70710605259256,229.36173583355958,602.39990404586501,602.3659269155861,602.3863214222788
0.1003760736261237,224.59679209766347,224.84498779886445,224.49612808103296,584.36760028118772,584.33773418126543,584.35441262195457
0.10188667797284415,219.93941416984688,220.18817454687394,219.83611963474789,566.44209822265395,566.41635535992305,566.42940873219311
0.10342001607881514,215.47116190687524,215.72028391808652,215.36535623664656,548.64358478597296,548.62196337651721,548.63148977258629
0.10497643007452934,211.17637442429671,211.42564265115053,211.06819112413876,530.99294176148192,530.97542603631734,530.9815303823184
0.10655626723935452,207.04010947709378,207.28929705779882,206.92969543762848,513.51153417034163,513.4980944524616,513.50088821056875
0.10815988007902015,203.04814841462556,203.29701799305195,202.93566314911394,496.2209974273419,496.21159027893003,496.21119111413589
0.10978762640427178,199.18699607808054,199.4353007647677,199.07261093571967,479.14302629699648,479.13759473504945,479.13412614894463
0.11143986941070923,195.4438761890973,195.69136053201711,195.32777354637813,462.29916863688493,462.29764241498566,462.29123334939248
0.11311697775982445,191.80672287585597,192.05312383938929,191.68909530752532,445.71062682406989,445.71292277762063,445.70370719137395
0.11481932566126078,188.26416905082647,188.50921700218595,188.14521848159433,429.39806956267188,429.40409201456742,429.39220843704118
0.11654729295631017,184.8055323909216,185.04895209393834,184.68546922870976,413.38145648376877,413.39109770725656,413.376688772465
0.11830126520266512,181.42079967570919,181.66231129247424,181.29984192697773,397.67987758669102,397.69301832200216,397.67623028720391
0.12008163376044803,178.10061021366138,178.33993031494003,177.97898258118812,382.31140915072183,382.32791917199728,382.30890142470912
0.12188879587953511,174.83623903244751,175.07308161804616,174.7141719958932,367.2929872877811,367.31272601680757,367.29163057400018
0.12372315478819267,171.6195804303141,171.85365796065247,171.4973093099816,352.64029983021294,352.66311699355282,352.64009799656276
0.12558511978304923,168.44313238586034,168.67415682589007,168.32089639025685,338.36769677403851,338.39343310021752,338.36864630856036
0.12747510632042169,165.29998220794783,165.52766608425301,165.17802346608136,324.48811904671993,324.51660700028026,324.49020928713924
0.12939353610901391,162.18379368140853,162.4078511528374,162.0623562611791,311.01304495737355,311.04410950670575,311.01625835839155
0.13134083720401221,159.08879583324185,159.30894377477088,158.96812474780216,297.95245333145431,297.98591274744302,297.95676576861717
0.13331744410259733,156.00977331371379,156.22573241246067,155.89011351827193,285.31480204315244,285.35046872576407,285.32018315169864
0.1353237978408913,152.9420582625763,153.15355412398526,152.823653644741,273.10702044488619,273.1447017748639,273.11343399151576
0.13736034609236566,149.88152341740954,150.08828767866268,149.76461578482954,261.33451405827537,261.37401327111331,261.34191834334257
0.13942754326773069,146.82457612325527,147.02634756997398,146.70940419294013,250.00117983500056,250.04229691430106,250.00952812218208
0.14152585061632547,143.76815282377754,143.96467850508211,143.65495121807459,239.1094303150274,239.15196290223059,239.11867128510249
0.14365573632903642,140.70971355686339,140.90074989292876,140.59871181158735,228.66022509670586,228.70396941400065,228.67030332172362
0.14581767564276438,137.64723594363844,137.83254981902485,137.53865753425984,218.65310817842212,218.69785996140939,218.66396461221623
0.1480121509464617,134.57920815001214,134.75857798533059,134.47326954211294,209.08624992252805,209.13180535892593,209.09782240331043
0.15023965188876745,131.50462031388085,131.67783710778394,131.40153004423533,199.95649261570733,200.00264928606151,199.96871637631784
0.15250067548726245,128.42295396782882,128.58982230092343,128.32291176247924,191.25939884157273,191.30595665758881,191.27220702290916
0.15479572623936627,125.33416904452037,125.4945080366155,125.23736498006346,182.98930212677942,183.03606426252821,183.00262628996012
0.15712531623490558,122.23868812719499,122.39233233931299,122.1453018411967,175.13935955770023,175.1861333685876,175.15313019064354
0.15948996527037523,119.13737769739578,119.28417797021085,119.04757765340406,167.70160627852295,167.74820420257424,167.71575329283564
0.16189020096492046,116.03152623241687,116.17135045322112,115.94546904446926,160.66701196281161,160.71325239850884,160.68146517716673
0.16432655887806172,112.92281911185989,113.05555290279131,112.84064893269446,154.02553949087971,154.07124764553635,154.04022909741963
0.16679958262919375,109.81331040187352,109.93885772294692,109.73515837828583,147.76620615876837,147.81121486122458,147.78106316946014
0.16930982401888325,106.70539169296902,106.82367535440775,106.63137549093048,141.87714778809362,141.92129825940106,141.89210445839723
0.17185784315198904,103.60175826874259,103.7127203481779,103.53198167003991,136.34568609900268,136.3888286747389,136.36067632665305
0.17444420856263806,100.50537297472277,100.60897513598771,100.43992554602798,131.1583996532116,131.20039445113494,131.17335935034788
0.17706949734108204,97.419428235740526,97.515651947183329,97.358385070200853,126.3011985754525,126.34191610238159,126.31606601274025
0.17973429526246065,94.347306734002473,94.436153385454233,94.290728264674144,121.75940312665942,121.79872481875776,121.77411924843415
0.18243919691750524,91.292541306400324,91.37403222511395,91.240473190172736,117.51782603987567,117.55564473091505,117.53233474965683
0.18518480584520933,88.258774647227114,88.332951014216633,88.211247717295805,113.56085835058173,113.59707866328064,113.57510676659032
0.18797173466749342,85.249719410697622,85.316642079931256,85.206749695183902,109.87255826811936,109.90709692427285,109.88649694864543
0.19080060522589873,82.269119296630009,82.328868520420883,82.230708100590846,106.43674245554138,106.46952850138608,106.45032559417174
0.19367204872033844,79.320711673135392,79.373386737826948,79.28684572098841,103.23707892255516,103.26805386662937,103.25026451338212
0.19658670584993407,76.408192243652138,76.45391102028286,76.378843878939861,100.25718060006018,100.28629846171415,100.26993057305715
0.19954522695597424,73.53518220423959,73.574080619287969,73.510309643663618,97.480698563275723,97.50792583094406,97.492978890062943
0.20254827216702503,70.705198263330914,70.737429694887595,70.684745902100957,94.891413809601914,94.916729308947495,94.90319457983756
0.20559651154622099,67.921625813144601,67.947360417936963,67.905524578878044,92.473326480542852,92.496721153606984,92.484581949186364
0.20869062524077595,65.187695452973074,65.207119429589056,65.175863205634741,90.210741444945285,90.232218042459266,90.221450050653857
0.21183130363374386,62.506462973079799,62.519777766525536,62.498804948748386,88.088349231452355,88.107921921471558,88.098493586410882
0.21501924749806045,59.880792817387665,59.888214269785294,59.877202113946268,86.091301406848714,86.108995303829886,86.100868258396758
0.21825516815290621,57.313344956824992,57.31510240864619,57.313703059980149,84.20527963714116,84.221130256485623,84.214259801665833
0.22153978762242266,54.806565026178632,54.802900371943707,54.810742374491596,82.416557831403281,82.43061047530523,82.424946101111317
0.22487383879681386,52.362677508161092,52.353844210048237,52.370534096007454,80.712056945141484,80.724366026307678,80.719851968508692
0.22825806559587578,49.983681691247526,49.969943753583983,49.995067708790259,79.079392200399766,79.090020510817567,79.086596337319605
0.23169322313498666,47.671350084216137,47.652980991395502,47.686106593567686,77.506912654472188,77.515930586903366,77.513531807380502
0.23518007789359213,45.427228941107813,45.404510561124845,45.445188587862788,75.983733209296929,75.991217939544271,75.989776631823716
0.23871940788622906,43.252640535767142,43.225861991310389,43.273628295000435,74.499759292118512,74.505793930363154,74.505239377104203
0.24231200283612372,41.148686824916908,41.118143333828101,41.172520780561953,73.04570454945673,73.050377269083498,73.050636598447795
0.24595866435139863,39.116254151910667,39.082245838829323,39.142746308164867,71.613101977419859,71.616505129756405,71.617503954024954
0.24966020610393472,37.156018668524439,37.118849349687906,37.184975791575852,70.194308960772162,70.196538184057374,70.198201230487044
0.25341745401092569,35.268452187604993,35.228428131078331,35.299676675550678,68.782506711806718,68.783660042496592,68.785911771105134
0.25723124641916056,33.453828222998915,33.411256887055067,33.487119001339956,67.371694590790256,67.371871585013238,67.374636788414008
0.26110243429208335,31.712228022651153,31.667416775603705,31.747381462221504,65.956679756971482,65.955980629568614,65.959185010421891
0.26503188139966832,30.04354645374563,29.996801279231747,30.080357307372061,64.533062548551001,64.531587336702287,64.535158058796796
0.26902046451114842,28.447497652855883,28.399121845359186,28.485760006478664,63.097217928093109,63.095065686043853,63.098931895451543
0.27306907359064803,26.923620406999412,26.873913263257872,26.963128640419846,61.646273263452855,61.643541294333176,61.64763460748101
0.27717861199576055,25.471283281113003,25.42053879394733,25.511833032995138,60.178082650178368,60.174865780363426,60.179120736236463
0.28134999667910965,24.089689551845183,24.038195113832941,24.131078683100895,58.691197925753556,58.687587826652361,58.691942300678747
0.28558415839294893,22.777882045036002,22.725917170308129,22.81991159428074,57.184836484303119,57.180921045900504,57.18531662336941
0.28988204189683769,21.534748003488005,21.482583076701751,21.577223127884572,55.658845976606401,55.654708736522018,55.659091043663068
0.29424460616844506,20.359024131603661,20.306919193811005,20.401755026125187,54.11366597705883,54.109385608332246,54.113704599441384
0.29867282461752193,19.249301973573157,19.197505555221866,19.29210476152727,52.550286717576071,52.54593657784504,52.550146777090376
0.30316768530309696,18.204033781810931,18.152781793455443,18.246731369383575,50.970205027613261,50.96585277181849,50.969913468611466
0.30773019115394196,17.221539022484507,17.171053713918074,17.263961910092355,49.37537767711207,49.371084935343603,49.37496033242499
0.31236136019234989,16.300011645871983,16.250500644298754,16.341998689262358,47.768172391409593,47.763994512996376,47.767653826676593
0.31706222576128573,15.43752822196544,15.389183659497352,15.478927336275691,46.151316888826912,46.147302753267809,46.150720265581995
0.32183383675495592,14.63205700763501,14.585054747817994,14.672725808019111,44.527846376833025,44.524038271665482,44.527193334562554
0.32667725785284218,13.881467972514574,13.835966944761951,13.921274345461836,42.901050024879112,42.897483590081109,42.900360582166044
0.33159356975726328,13.183543768558842,13.139685418311327,13.222366368662239,41.27441700477452,41.271121242791281,41.273709479578329
0.33658386943451135,12.535991585115486,12.493899446274625,12.573720252786568,39.651582746874787,39.648580096853102,39.650873695962275
0.34164927035961223,11.936455789543192,11.896235184269219,11.972991886005314,38.036276097312253,38.033582571612051,38.035580274839518
0.34679090276477453,11.382531215022137,11.344269084383029,11.417787871829258,36.432268074279861,36.429893454813111,36.431598409523005
0.35200991389157793,10.871776924195256,10.835541791445698,10.905679205502135,34.843322907825915,34.841270999253737,34.842690502053266
0.35730746824695087,10.401730251285375,10.367572317787463,10.434215228116614,33.273152007303807,33.271420943602521,33.272566149764252
0.36268474786300653,9.9699209076036936,9.9378722796271468,10.000937644412899,31.725371434876529,31.723954035275291,31.724839637837533
0.36814295256078899,9.5738849266937596,9.543959969601346,9.6033943815467389,30.203463375316392,30.20234754511381,30.202991428011
0.37368330021798302,9.211178226017406,9.1833740406987587,9.2391530667520101,28.710741986144757,28.709911157444317,28.710334027370827
0.37930702704065827,8.8793895718617577,8.8536865867711843,8.9058139115495862,27.250323893399781,27.249757500369903,27.249982502355401
0.38501538783910361,8.5761527523273067,8.5525154231452696,8.6010218082670846,25.825103473150673,25.824777456028436,25.824829777883057
0.39080965630780606,8.2991577887117103,8.277535396516722,8.3224774700023332,24.437732933635083,24.437620265362057,24.437526736228804
0.39669112530964978,8.0461610468695106,8.0264885847981287,8.0679474763256476,23.090607093721204,23.090678322836759,23.09046701106184
0.40266110716439152,7.8149941455025083,7.7971932832028381,7.8352731222742396,21.785852645829863,21.786076449061024,21.785776264457049
0.40872093394147213,7.603571595989882,7.587551710740323,7.622378005720952,20.525321600061442,20.525665337948055,20.525305643283748
0.41487195775723995,7.4098971464590182,7.3955564096227056,7.4272743261599938,19.310588534461822,19.311018803347412,19.310629039557167
0.42111555107664833,7.2320688395753834,7.2192953470764305,7.2480679045971996,18.142951226212986,18.143434400021299,18.143043729197029
0.42745310701948608,7.068282827412613,7.0569557631307633,7.0829619679846703,17.02343421073347,17.023936966140141,17.023573935860902
0.4338860396712238,6.9168360164199605,6.9068268377772961,6.9302597711710323,15.952794809599061,15.953284628499691,15.952976860484601
0.44041578439853785,6.7761276398966599,6.7673012754222217,6.7883661536153213,14.931531182040169,14.931976825604579,14.931750731061893
0.4470437981695764,6.6446598737906353,6.6368759230622043,6.6557881464167252,13.959891985706122,13.960263934793851,13.960144458198226
0.4537715598790516,6.5210376236734922,6.5141515507162886,6.5311347571563445,13.037887276841181,13.03815813412295,13.038168526506945
0.46060057067822491,6.4039676163335111,6.3978319282713088,6.4131160655622885,12.165300333930835,12.165445183708501,12.165606805919623
0.46753235430985085,6.2922569287983965,6.28672233227398,6.3005417623206128,11.341700147970924,11.341696870398646,11.342029026169495
0.47456845744816895,6.1848110812404933,6.1797276098247664,6.1923192569528736,10.566454382568288,10.566283919736765,10.566803717860033
0.48171045004401247,6.0806318088474338,6.0758499153204752,6.0874514692857442,9.8387426642131715,9.8383892363481404,9.8391114807562872
0.48895992567510316,5.9788146122628341,5.9741862202619185,5.9850344035487213,9.1575701138903423,9.1570213847183002,9.1579584908526623
0.4963185019016253,5.8785461676564141,5.8739256777378124,5.88425458559486,8.5217810730615433,8.5210282641888888,8.5221901997159168
0.50378782062715122,5.7791016570064144,5.7743469026580216,5.7843864232798579,7.9300730081336255,7.9291109630512135,7.93050521075173
0.51136954846499061,5.6798420579472539,5.6748152075211342,5.6847895288331411,7.3810105968850088,7.3798377959281378,7.3814693364536934
0.51906537711006162,5.5802114117233081,5.5747798126395542,5.5849060212804451,6.8730400079264111,6.8716585361743956,6.8735298483328702
0.52687702371635392,5.479734068511986,5.4737710304291163,5.4842578077446014,6.404503380941593,6.4029188516149578,6.4050299279126621
0.53480623128007676,5.3780118926399769,5.3713974066073398,5.3824438257627829,5.9736535027263322,5.9718749391228689,5.9742233144453198
0.54285476902856467,5.274721396867589,5.2673427877863546,5.2791372154627361,5.5786686540488155,5.5767083334446452,5.5792891249917238
0.55102443281504454,5.1696107656049115,5.1613632756424046,5.1740823811841707,5.2176675775896726,5.2155408408149757,5.218346797704605
0.5593170455193428,5.0624967220652355,5.0532840230058955,5.0670918973260886,4.8887244903644866,4.8864495209477479,4.8894710822478178
0.56773445745461559,4.9532611941065756,4.9429958269938901,4.9580432129965235,4.5898840377123982,4.5874816145781363,4.5907069749004332
0.57627854678020773,4.8418477377433629,4.8304514785791373,4.8468751143166884,4.3191760625473172,4.3166692902604265,4.3200844724316223
0.58495121992072563,4.7282576856432117,4.7156618363684633,4.7335839116024836,4.0746300451075808,4.072044065596284,4.0756330002890788
0.59375441199140755,4.6125459997323022,4.5986916042187982,4.6182193304838819,3.8542890563775005,3.8516507459519165,3.8553953584934262
0.60269008722990502,4.4948168214882269,4.4796548068177291,4.5008801004983248,3.6562230635792847,3.6535607189105268,3.6574410237666801
0.61176023943456215,4.3752187296269618,4.3587099735197601,4.3817092508314204,3.4785414289426182,3.4758844454945566,3.4798786491425244
0.62096689240928149,4.2539397316309104,4.2360550574953271,4.2608891396184632,3.3194044530851921,3.316782999312446,3.3208676123457295
0.63031210041509356,4.1312020318476694,4.1119221335446854,4.1386362594926513,3.177033831040184,3.1744785214942288,3.1786284808489746
0.63979794862852402,4.0072566337039124,3.9865719327401337,4.0151958768617444,3.0497219111386951,3.0472634814681903,3.0514522836111295
0.64942655360684765,3.8823778460372727,3.8602882844989437,3.8908365748273557,2.9358396732387515,2.9335086599361642,2.9377085057161292
0.65920006376035445,3.7568577729424399,3.7333725460456275,3.7658447790235199,2.8338433717122911,2.8316697993474591,2.8358517509898977
0.66912065983172364,3.6310008723652434,3.606138105006734,3.6405193514551932,2.7422798186724497,2.7402928972628562,2.7444270476912687
0.67919055538260109,3.5051186707061226,3.4789050428407098,3.5151663394121968,2.6597903127430875,2.6580181478339897,2.6620738021483588
0.68941199728751035,3.3795247188996829,3.3519950449295841,3.3900939647096671,2.5851132469930596,2.5835825649495261,2.5875284334974111
0.69978726623519605,3.2545298700350349,3.2257266376657876,3.2656079330808709,2.517085455429994,2.5158213463667249,2.5196257484275053
0.71031867723750275,3.1304379499795276,3.1004108241668682,3.1420071349313798,2.4546423798422752,2.4536680605240728,2.4572991372115536
0.72100858014592151,3.00754188122872,2.9763471789087861,3.0195797974198459,2.3968171571907435,2.3961537561156501,2.3995796907093427
0.73185936017591169,2.886120306994389,2.8538204482551919,2.8986001346271748,2.3427387418021768,2.342405108520206,2.3455943520801901
0.74287343843910103,2.7664347480769349,2.7330976892959278,2.7793255281302915,2.2916291861297724,2.2916417266453841,2.2945632264667459
0.75405327248350695,2.6487273100692095,2.6144259643172814,2.6619942553283686,2.242800208841671,2.2431727486923809,2.2457961769263162
0.76540135684188837,2.5332189435859669,2.4980305932928983,2.5468237680575574,2.1956491796733948,2.1963928559691448,2.1986888355890537
0.77692022358833757,2.4201082461090202,2.3841139526129114,2.4340095099741754,2.149654647190582,2.1507778305408465,2.1527181557685475
0.78861244290325982,2.3095707811847173,2.272854795364565,2.323724248385302,2.1043715288522415,2.1058797757063914,2.1074376240376633
0.80048062364685735,2.2017588794964604,2.1644080572305384,2.2161178850447145,2.0594260731579146,2.0613221086486742,2.0624722417254922
0.81252741394123018,2.0968018770275174,2.0589051027502401,2.1113177011745372,2.0145106919083196,2.0167944228306203,2.0175133735929007
0.82475550176124979,1.9948067382833168,1.9564543594488328,2.0094289847704521,1.9693787474646194,1.9720473045571285,1.9723135483596608
0.83716761553432628,1.8958590074111714,1.8571422822321697,1.9105359831507731,1.9238393661242572,1.9268871743643532,1.9266812820516912
0.84976652474918735,1.8000240270034196,1.7610345874356996,1.8147031206803614,1.8777523350738454,1.8811712102646425,1.8804759815440033
0.86255504057383314,1.7073483632951478,1.668177694897135,1.7219764205349486,1.8310231274860425,1.8348023970215133,1.8336029728455925
0.87553601648279067,1.6178613772174328,1.578600317240465,1.6323850701183034,1.7835980887335035,1.7877247340884721,1.7860086871416274
0.88871234889379458,1.5315768831525867,1.4923151380199025,1.545943072115711,1.7354598067852198,1.7399186250019281,1.7376760277601992
0.902086977814063,1.4484948410501053,1.4093205242627993,1.4626509269559242,1.686622681849951,1.6913964630900111,1.6886199332856437
0.91566288749630009,1.3686030325806477,1.3296022240457197,1.3824972974430687,1.6371287042920701,1.6421984223964083,1.6388831460509246
0.92944310710455658,1.2918786780033149,1.2531350058056039,1.3054606122867738,1.5870434456670237,1.5923884586175836,1.5885321911066619
0.94343071139012524,1.2182899571704588,1.1798842028958787,1.2315105719791428,1.536452265180255,1.5420505223830121,1.5376535682572861
0.95762882137760919,1.1477974053662137,1.1098071342133009,1.1606095277170532,1.485456732650015,1.4912849860534743,1.4863501585599455
0.97204060506129875,1.0803551622397833,1.0428543793126503,1.0927137116216643,1.4341712687870674,1.4402052850052585,1.4347378464355347
0.98666927811204674,1.0159120597234974,0.97897089406190219,1.0277743041376808,1.3827200039238301,1.3889347747374248,1.3829423588743046
1.0015181045947703,0.95441254229183037,0.91809696034298938,0.96573833197811676,1.3312338568931958,1.337603805745279,1.3310963237928348
1.0165903976967625,0.89579741999721851,0.86016897034911699,0.90654939709242344,1.2798478362910133,1.2863470186632737,1.2793365501329523
1.0318895204669456,0.84000446119947714,0.80512005245848028,0.85014824366407526,1.2286985666497086,1.2353008624887063,1.2278015325807057
1.0474188865662664,0.78696883759108927,0.7528805512819311,0.79647317588855449,1.1779220419748149,1.1846013386261953,1.1766291836966261
