z,symbol,charge,electron_count,configuration
96,Cm,90,6,1s2 2s2 2p2
96,Cm,91,5,1s2 2s2 2p1
96,Cm,92,4,1s2 2s2
96,Cm,93,3,1s2 2s1
96,Cm,94,2,1s2
96,Cm,95,1,1s1
97,Bk,0,97,[Rn] 5f9 7s2
97,Bk,1,96,[Rn] 5f9 7s1
97,Bk,2,95,[Rn] 5f9
97,Bk,3,94,[Rn] 5f8
97,Bk,4,93,[Rn] 5f7
97,Bk,5,92,[Rn] 5f6
97,Bk,6,91,[Rn] 5f5
97,Bk,7,90,[Rn] 5f4
97,Bk,8,89,[Hg] 5f6 6p3
97,Bk,9,88,[Hg] 5f6 6p2
97,Bk,10,87,[Hg] 5f5 6p2
97,Bk,11,86,[Hg] 5f4 6p2
97,Bk,12,85,[Hg] 5f3 6p2
97,Bk,13,84,[Hg] 5f2 6p2
97,Bk,14,83,[Hg] 5f2 6p1
97,Bk,15,82,[Hg] 5f2
97,Bk,16,81,[Hg] 5f1
97,Bk,17,80,[Xe] 4f14 5d10 6s2
97,Bk,18,79,[Xe] 4f14 5d10 6s1
97,Bk,19,78,[Xe] 4f14 5d10
97,Bk,20,77,[Xe] 4f14 5d9
97,Bk,21,76,[Xe] 4f14 5d8
97,Bk,22,75,[Xe] 4f14 5d7
97,Bk,23,74,[Xe] 4f14 5d6
97,Bk,24,73,[Xe] 4f14 5d5
97,Bk,25,72,[Xe] 4f14 5d4
97,Bk,26,71,[Xe] 4f14 5d3
97,Bk,27,70,[Xe] 4f14 5d2
97,Bk,28,69,[Xe] 4f14 5d1
97,Bk,29,68,[Xe] 4f14
97,Bk,30,67,[Cd] 4f14 5p5
97,Bk,31,66,[Cd] 4f14 5p4
97,Bk,32,65,[Cd] 4f14 5p3
97,Bk,33,64,[Cd] 4f14 5p2
97,Bk,34,63,[Cd] 4f14 5p1
97,Bk,35,62,[Cd] 4f14
97,Bk,36,61,[Kr] 4d10 4f14 5s1
97,Bk,37,60,[Kr] 4d10 4f14
97,Bk,38,59,[Kr] 4d10 4f13
97,Bk,39,58,[Kr] 4d10 4f12
97,Bk,40,57,[Kr] 4d10 4f11
97,Bk,41,56,[Kr] 4d10 4f10
97,Bk,42,55,[Kr] 4d10 4f9
97,Bk,43,54,[Kr] 4d10 4f8
97,Bk,44,53,[Kr] 4d10 4f7
97,Bk,45,52,[Kr] 4d10 4f6
97,Bk,46,51,[Kr] 4d10 4f5
97,Bk,47,50,[Kr] 4d10 4f4
97,Bk,48,49,[Kr] 4d10 4f3
97,Bk,49,48,[Kr] 4d10 4f2
97,Bk,50,47,[Kr] 4d10 4f1
97,Bk,51,46,[Kr] 4d10
97,Bk,52,45,[Kr] 4d9
97,Bk,53,44,[Kr] 4d8
97,Bk,54,43,[Kr] 4d7
97,Bk,55,42,[Kr] 4d6
97,Bk,56,41,[Kr] 4d5
97,Bk,57,40,[Kr] 4d4
97,Bk,58,39,[Kr] 4d3
97,Bk,59,38,[Kr] 4d2
97,Bk,60,37,[Kr] 4d1
97,Bk,61,36,[Ar] 3d10 4s2 4p6
97,Bk,62,35,[Ar] 3d10 4s2 4p5
97,Bk,63,34,[Ar] 3d10 4s2 4p4
97,Bk,64,33,[Ar] 3d10 4s2 4p3
97,Bk,65,32,[Ar] 3d10 4s2 4p2
97,Bk,66,31,[Ar] 3d10 4s2 4p1
97,Bk,67,30,[Ar] 3d10 4s2
97,Bk,68,29,[Ar] 3d10 4s1
97,Bk,69,28,[Ar] 3d10
97,Bk,70,27,[Ar] 3d9
97,Bk,71,26,[Ar] 3d8
97,Bk,72,25,[Ar] 3d7
97,Bk,73,24,[Ar] 3d6
97,Bk,74,23,[Ar] 3d5
97,Bk,75,22,[Ar] 3d4
97,Bk,76,21,[Ar] 3d3
97,Bk,77,20,[Ar] 3d2
97,Bk,78,19,[Ar] 3d1
97,Bk,79,18,[Ne] 3s2 3p6
97,Bk,80,17,[Ne] 3s2 3p5
97,Bk,81,16,[Ne] 3s2 3p4
97,Bk,82,15,[Ne] 3s2 3p3
97,Bk,83,14,[Ne] 3s2 3p2
97,Bk,84,13,[Ne] 3s2 3p1
97,Bk,85,12,[Ne] 3s2
97,Bk,86,11,[Ne] 3s1
97,Bk,87,10,1s2 2s2 2p6
97,Bk,88,9,1s2 2s2 2p5
97,Bk,89,8,1s2 2s2 2p4
97,Bk,90,7,1s2 2s2 2p3
97,Bk,91,6,1s2 2s2 2p2
97,Bk,92,5,1s2 2s2 2p1
97,Bk,93,4,1s2 2s2
97,Bk,94,3,1s2 2s1
97,Bk,95,2,1s2
97,Bk,96,1,1s1
98,Cf,0,98,[Rn] 5f10 7s2
98,Cf,1,97,[Rn] 5f10 7s1
98,Cf,2,96,[Rn] 5f10
98,Cf,3,95,[Rn] 5f9
98,Cf,4,94,[Rn] 5f8
98,Cf,5,93,[Rn] 5f7
98,Cf,6,92,[Rn] 5f6
98,Cf,7,91,[Rn] 5f5
98,Cf,8,90,[Rn] 5f4
98,Cf,9,89,[Hg] 5f7 6p2
98,Cf,10,88,[Hg] 5f6 6p2
98,Cf,11,87,[Hg] 5f5 6p2
98,Cf,12,86,[Hg] 5f4 6p2
98,Cf,13,85,[Hg] 5f3 6p2
98,Cf,14,84,[Hg] 5f3 6p1
98,Cf,15,83,[Hg] 5f3
98,Cf,16,82,[Hg] 5f2
98,Cf,17,81,[Hg] 5f1
98,Cf,18,80,[Xe] 4f14 5d10 6s2
98,Cf,19,79,[Xe] 4f14 5d10 6s1
98,Cf,20,78,[Xe] 4f14 5d10
98,Cf,21,77,[Xe] 4f14 5d9
98,Cf,22,76,[Xe] 4f14 5d8
98,Cf,23,75,[Xe] 4f14 5d7
98,Cf,24,74,[Xe] 4f14 5d6
98,Cf,25,73,[Xe] 4f14 5d5
98,Cf,26,72,[Xe] 4f14 5d4
98,Cf,27,71,[Xe] 4f14 5d3
98,Cf,28,70,[Xe] 4f14 5d2
98,Cf,29,69,[Xe] 4f14 5d1
98,Cf,30,68,[Xe] 4f14
98,Cf,31,67,[Cd] 4f14 5p5
98,Cf,32,66,[Cd] 4f14 5p4
98,Cf,33,65,[Cd] 4f14 5p3
98,Cf,34,64,[Cd] 4f14 5p2
98,Cf,35,63,[Cd] 4f14 5p1
98,Cf,36,62,[Cd] 4f14
98,Cf,37,61,[Kr] 4d10 4f14 5s1
98,Cf,38,60,[Kr] 4d10 4f14
98,Cf,39,59,[Kr] 4d10 4f13
98,Cf,40,58,[Kr] 4d10 4f12
98,Cf,41,57,[Kr] 4d10 4f11
98,Cf,42,56,[Kr] 4d10 4f10
98,Cf,43,55,[Kr] 4d10 4f9
98,Cf,44,54,[Kr] 4d10 4f8
98,Cf,45,53,[Kr] 4d10 4f7
98,Cf,46,52,[Kr] 4d10 4f6
98,Cf,47,51,[Kr] 4d10 4f5
98,Cf,48,50,[Kr] 4d10 4f4
98,Cf,49,49,[Kr] 4d10 4f3
98,Cf,50,48,[Kr] 4d10 4f2
98,Cf,51,47,[Kr] 4d10 4f1
98,Cf,52,46,[Kr] 4d10
98,Cf,53,45,[Kr] 4d9
98,Cf,54,44,[Kr] 4d8
98,Cf,55,43,[Kr] 4d7
98,Cf,56,42,[Kr] 4d6
98,Cf,57,41,[Kr] 4d5
98,Cf,58,40,[Kr] 4d4
98,Cf,59,39,[Kr] 4d3
98,Cf,60,38,[Kr] 4d2
98,Cf,61,37,[Kr] 4d1
98,Cf,62,36,[Ar] 3d10 4s2 4p6
98,Cf,63,35,[Ar] 3d10 4s2 4p5
98,Cf,64,34,[Ar] 3d10 4s2 4p4
98,Cf,65,33,[Ar] 3d10 4s2 4p3
98,Cf,66,32,[Ar] 3d10 4s2 4p2
98,Cf,67,31,[Ar] 3d10 4s2 4p1
98,Cf,68,30,[Ar] 3d10 4s2
98,Cf,69,29,[Ar] 3d10 4s1
98,Cf,70,28,[Ar] 3d10
98,Cf,71,27,[Ar] 3d9
98,Cf,72,26,[Ar] 3d8
98,Cf,73,25,[Ar] 3d7
98,Cf,74,24,[Ar] 3d6
98,Cf,75,23,[Ar] 3d5
98,Cf,76,22,[Ar] 3d4
98,Cf,77,21,[Ar] 3d3
98,Cf,78,20,[Ar] 3d2
98,Cf,79,19,[Ar] 3d1
98,Cf,80,18,[Ne] 3s2 3p6
98,Cf,81,17,[Ne] 3s2 3p5
98,Cf,82,16,[Ne] 3s2 3p4
98,Cf,83,15,[Ne] 3s2 3p3
98,Cf,84,14,[Ne] 3s2 3p2
98,Cf,85,13,[Ne] 3s2 3p1
98,Cf,86,12,[Ne] 3s2
98,Cf,87,11,[Ne] 3s1
98,Cf,88,10,1s2 2s2 2p6
98,Cf,89,9,1s2 2s2 2p5
98,Cf,90,8,1s2 2s2 2p4
98,Cf,91,7,1s2 2s2 2p3
98,Cf,92,6,1s2 2s2 2p2
98,Cf,93,5,1s2 2s2 2p1
98,Cf,94,4,1s2 2s2
98,Cf,95,3,1s2 2s1
98,Cf,96,2,1s2
98,Cf,97,1,1s1
99,Es,0,99,[Rn] 5f11 7s2
99,Es,1,98,[Rn] 5f11 7s1
99,Es,2,97,[Rn] 5f11
99,Es,3,96,[Rn] 5f10
99,Es,4,95,[Rn] 5f9
99,Es,5,94,[Rn] 5f8
99,Es,6,93,[Rn] 5f7
99,Es,7,92,[Rn] 5f6
99,Es,8,91,[Rn] 5f5
99,Es,9,90,[Rn] 5f4
99,Es,10,89,[Hg] 5f7 6p2
99,Es,11,88,[Hg] 5f6 6p2
99,Es,12,87,[Hg] 5f5 6p2
99,Es,13,86,[Hg] 5f4 6p2
99,Es,14,85,[Hg] 5f4 6p1
99,Es,15,84,[Hg] 5f4
99,Es,16,83,[Hg] 5f3
99,Es,17,82,[Hg] 5f2
99,Es,18,81,[Hg] 5f1
99,Es,19,80,[Xe] 4f14 5d10 6s2
99,Es,20,79,[Xe] 4f14 5d10 6s1
99,Es,21,78,[Xe] 4f14 5d10
99,Es,22,77,[Xe] 4f14 5d9
99,Es,23,76,[Xe] 4f14 5d8
99,Es,24,75,[Xe] 4f14 5d7
99,Es,25,74,[Xe] 4f14 5d6
99,Es,26,73,[Xe] 4f14 5d5
99,Es,27,72,[Xe] 4f14 5d4
99,Es,28,71,[Xe] 4f14 5d3
99,Es,29,70,[Xe] 4f14 5d2
99,Es,30,69,[Xe] 4f14 5d1
99,Es,31,68,[Xe] 4f14
99,Es,32,67,[Cd] 4f14 5p5
99,Es,33,66,[Cd] 4f14 5p4
99,Es,34,65,[Cd] 4f14 5p3
99,Es,35,64,[Cd] 4f14 5p2
99,Es,36,63,[Cd] 4f14 5p1
99,Es,37,62,[Cd] 4f14
99,Es,38,61,[Kr] 4d10 4f14 5s1
99,Es,39,60,[Kr] 4d10 4f14
99,Es,40,59,[Kr] 4d10 4f13
99,Es,41,58,[Kr] 4d10 4f12
99,Es,42,57,[Kr] 4d10 4f11
99,Es,43,56,[Kr] 4d10 4f10
99,Es,44,55,[Kr] 4d10 4f9
99,Es,45,54,[Kr] 4d10 4f8
99,Es,46,53,[Kr] 4d10 4f7
99,Es,47,52,[Kr] 4d10 4f6
99,Es,48,51,[Kr] 4d10 4f5
99,Es,49,50,[Kr] 4d10 4f4
99,Es,50,49,[Kr] 4d10 4f3
99,Es,51,48,[Kr] 4d10 4f2
99,Es,52,47,[Kr] 4d10 4f1
99,Es,53,46,[Kr] 4d10
99,Es,54,45,[Kr] 4d9
99,Es,55,44,[Kr] 4d8
99,Es,56,43,[Kr] 4d7
99,Es,57,42,[Kr] 4d6
99,Es,58,41,[Kr] 4d5
99,Es,59,40,[Kr] 4d4
99,Es,60,39,[Kr] 4d3
99,Es,61,38,[Kr] 4d2
99,Es,62,37,[Kr] 4d1
99,Es,63,36,[Ar] 3d10 4s2 4p6
99,Es,64,35,[Ar] 3d10 4s2 4p5
99,Es,65,34,[Ar] 3d10 4s2 4p4
99,Es,66,33,[Ar] 3d10 4s2 4p3
99,Es,67,32,[Ar] 3d10 4s2 4p2
99,Es,68,31,[Ar] 3d10 4s2 4p1
99,Es,69,30,[Ar] 3d10 4s2
99,Es,70,29,[Ar] 3d10 4s1
99,Es,71,28,[Ar] 3d10
99,Es,72,27,[Ar] 3d9
99,Es,73,26,[Ar] 3d8
99,Es,74,25,[Ar] 3d7
99,Es,75,24,[Ar] 3d6
99,Es,76,23,[Ar] 3d5
99,Es,77,22,[Ar] 3d4
99,Es,78,21,[Ar] 3d3
99,Es,79,20,[Ar] 3d2
99,Es,80,19,[Ar] 3d1
99,Es,81,18,[Ne] 3s2 3p6
99,Es,82,17,[Ne] 3s2 3p5
99,Es,83,16,[Ne] 3s2 3p4
99,Es,84,15,[Ne] 3s2 3p3
99,Es,85,14,[Ne] 3s2 3p2
99,Es,86,13,[Ne] 3s2 3p1
99,Es,87,12,[Ne] 3s2
99,Es,88,11,[Ne] 3s1
99,Es,89,10,1s2 2s2 2p6
99,Es,90,9,1s2 2s2 2p5
99,Es,91,8,1s2 2s2 2p4
99,Es,92,7,1s2 2s2 2p3
99,Es,93,6,1s2 2s2 2p2
99,Es,94,5,1s2 2s2 2p1
99,Es,95,4,1s2 2s2
99,Es,96,3,1s2 2s1
99,Es,97,2,1s2
99,Es,98,1,1s1
100,Fm,0,100,[Rn] 5f12 7s2
100,Fm,1,99,[Rn] 5f12 7s1
100,Fm,2,98,[Rn] 5f12
100,Fm,3,97,[Rn] 5f11
100,Fm,4,96,[Rn] 5f10
100,Fm,5,95,[Rn] 5f9
100,Fm,6,94,[Rn] 5f8
100,Fm,7,93,[Rn] 5f7
100,Fm,8,92,[Rn] 5f6
100,Fm,9,91,[Rn] 5f5
100,Fm,10,90,[Rn] 5f4
100,Fm,11,89,[Hg] 5f7 6p2
100,Fm,12,88,[Hg] 5f6 6p2
100,Fm,13,87,[Hg] 5f5 6p2
100,Fm,14,86,[Hg] 5f5 6p1
100,Fm,15,85,[Hg] 5f5
100,Fm,16,84,[Hg] 5f4
100,Fm,17,83,[Hg] 5f3
100,Fm,18,82,[Hg] 5f2
100,Fm,19,81,[Hg] 5f1
100,Fm,20,80,[Xe] 4f14 5d10 6s2
100,Fm,21,79,[Xe] 4f14 5d10 6s1
100,Fm,22,78,[Xe] 4f14 5d10
100,Fm,23,77,[Xe] 4f14 5d9
100,Fm,24,76,[Xe] 4f14 5d8
100,Fm,25,75,[Xe] 4f14 5d7
100,Fm,26,74,[Xe] 4f14 5d6
100,Fm,27,73,[Xe] 4f14 5d5
100,Fm,28,72,[Xe] 4f14 5d4
100,Fm,29,71,[Xe] 4f14 5d3
100,Fm,30,70,[Xe] 4f14 5d2
100,Fm,31,69,[Xe] 4f14 5d1
100,Fm,32,68,[Xe] 4f14
100,Fm,33,67,[Cd] 4f14 5p5
100,Fm,34,66,[Cd] 4f14 5p4
100,Fm,35,65,[Cd] 4f14 5p3
100,Fm,36,64,[Cd] 4f14 5p2
100,Fm,37,63,[Cd] 4f14 5p1
100,Fm,38,62,[Cd] 4f14
100,Fm,39,61,[Kr] 4d10 4f14 5s1
100,Fm,40,60,[Kr] 4d10 4f14
100,Fm,41,59,[Kr] 4d10 4f13
100,Fm,42,58,[Kr] 4d10 4f12
100,Fm,43,57,[Kr] 4d10 4f11
100,Fm,44,56,[Kr] 4d10 4f10
100,Fm,45,55,[Kr] 4d10 4f9
100,Fm,46,54,[Kr] 4d10 4f8
100,Fm,47,53,[Kr] 4d10 4f7
100,Fm,48,52,[Kr] 4d10 4f6
100,Fm,49,51,[Kr] 4d10 4f5
100,Fm,50,50,[Kr] 4d10 4f4
100,Fm,51,49,[Kr] 4d10 4f3
100,Fm,52,48,[Kr] 4d10 4f2
100,Fm,53,47,[Kr] 4d10 4f1
100,Fm,54,46,[Kr] 4d10
100,Fm,55,45,[Kr] 4d9
100,Fm,56,44,[Kr] 4d8
100,Fm,57,43,[Kr] 4d7
100,Fm,58,42,[Kr] 4d6
100,Fm,59,41,[Kr] 4d5
100,Fm,60,40,[Kr] 4d4
100,Fm,61,39,[Kr] 4d3
100,Fm,62,38,[Kr] 4d2
100,Fm,63,37,[Kr] 4d1
100,Fm,64,36,[Ar] 3d10 4s2 4p6
100,Fm,65,35,[Ar] 3d10 4s2 4p5
100,Fm,66,34,[Ar] 3d10 4s2 4p4
100,Fm,67,33,[Ar] 3d10 4s2 4p3
100,Fm,68,32,[Ar] 3d10 4s2 4p2
100,Fm,69,31,[Ar] 3d10 4s2 4p1
100,Fm,70,30,[Ar] 3d10 4s2
100,Fm,71,29,[Ar] 3d10 4s1
100,Fm,72,28,[Ar] 3d10
100,Fm,73,27,[Ar] 3d9
100,Fm,74,26,[Ar] 3d8
100,Fm,75,25,[Ar] 3d7
100,Fm,76,24,[Ar] 3d6
100,Fm,77,23,[Ar] 3d5
100,Fm,78,22,[Ar] 3d4
100,Fm,79,21,[Ar] 3d3
100,Fm,80,20,[Ar] 3d2
100,Fm,81,19,[Ar] 3d1
100,Fm,82,18,[Ne] 3s2 3p6
100,Fm,83,17,[Ne] 3s2 3p5
100,Fm,84,16,[Ne] 3s2 3p4
100,Fm,85,15,[Ne] 3s2 3p3
100,Fm,86,14,[Ne] 3s2 3p2
100,Fm,87,13,[Ne] 3s2 3p1
100,Fm,88,12,[Ne] 3s2
100,Fm,89,11,[Ne] 3s1
100,Fm,90,10,1s2 2s2 2p6
100,Fm,91,9,1s2 2s2 2p5
100,Fm,92,8,1s2 2s2 2p4
100,Fm,93,7,1s2 2s2 2p3
100,Fm,94,6,1s2 2s2 2p2
100,Fm,95,5,1s2 2s2 2p1
100,Fm,96,4,1s2 2s2
100,Fm,97,3,1s2 2s1
100,Fm,98,2,1s2
100,Fm,99,1,1s1
101,Md,0,101,[Rn] 5f13 7s2
101,Md,1,100,[Rn] 5f13 7s1
101,Md,2,99,[Rn] 5f13
101,Md,3,98,[Rn] 5f12
101,Md,4,97,[Rn] 5f11
101,Md,5,96,[Rn] 5f10
101,Md,6,95,[Rn] 5f9
101,Md,7,94,[Rn] 5f8
101,Md,8,93,[Rn] 5f7
101,Md,9,92,[Rn] 5f6
101,Md,10,91,[Rn] 5f5
101,Md,11,90,[Rn] 5f4
101,Md,12,89,[Hg] 5f7 6p2
101,Md,13,88,[Hg] 5f6 6p2
101,Md,14,87,[Hg] 5f6 6p1
101,Md,15,86,[Hg] 5f6
101,Md,16,85,[Hg] 5f5
101,Md,17,84,[Hg] 5f4
101,Md,18,83,[Hg] 5f3
101,Md,19,82,[Hg] 5f2
101,Md,20,81,[Hg] 5f1
101,Md,21,80,[Xe] 4f14 5d10 6s2
101,Md,22,79,[Xe] 4f14 5d10 6s1
101,Md,23,78,[Xe] 4f14 5d10
101,Md,24,77,[Xe] 4f14 5d9
101,Md,25,76,[Xe] 4f14 5d8
101,Md,26,75,[Xe] 4f14 5d7
101,Md,27,74,[Xe] 4f14 5d6
101,Md,28,73,[Xe] 4f14 5d5
101,Md,29,72,[Xe] 4f14 5d4
101,Md,30,71,[Xe] 4f14 5d3
101,Md,31,70,[Xe] 4f14 5d2
101,Md,32,69,[Xe] 4f14 5d1
101,Md,33,68,[Xe] 4f14
101,Md,34,67,[Cd] 4f14 5p5
101,Md,35,66,[Cd] 4f14 5p4
101,Md,36,65,[Cd] 4f14 5p3
101,Md,37,64,[Cd] 4f14 5p2
101,Md,38,63,[Cd] 4f14 5p1
101,Md,39,62,[Cd] 4f14
101,Md,40,61,[Kr] 4d10 4f14 5s1
101,Md,41,60,[Kr] 4d10 4f14
101,Md,42,59,[Kr] 4d10 4f13
101,Md,43,58,[Kr] 4d10 4f12
101,Md,44,57,[Kr] 4d10 4f11
101,Md,45,56,[Kr] 4d10 4f10
101,Md,46,55,[Kr] 4d10 4f9
101,Md,47,54,[Kr] 4d10 4f8
101,Md,48,53,[Kr] 4d10 4f7
101,Md,49,52,[Kr] 4d10 4f6
101,Md,50,51,[Kr] 4d10 4f5
101,Md,51,50,[Kr] 4d10 4f4
101,Md,52,49,[Kr] 4d10 4f3
101,Md,53,48,[Kr] 4d10 4f2
101,Md,54,47,[Kr] 4d10 4f1
101,Md,55,46,[Kr] 4d10
101,Md,56,45,[Kr] 4d9
101,Md,57,44,[Kr] 4d8
101,Md,58,43,[Kr] 4d7
101,Md,59,42,[Kr] 4d6
101,Md,60,41,[Kr] 4d5
101,Md,61,40,[Kr] 4d4
101,Md,62,39,[Kr] 4d3
101,Md,63,38,[Kr] 4d2
101,Md,64,37,[Kr] 4d1
101,Md,65,36,[Ar] 3d10 4s2 4p6
101,Md,66,35,[Ar] 3d10 4s2 4p5
101,Md,67,34,[Ar] 3d10 4s2 4p4
101,Md,68,33,[Ar] 3d10 4s2 4p3
101,Md,69,32,[Ar] 3d10 4s2 4p2
101,Md,70,31,[Ar] 3d10 4s2 4p1
101,Md,71,30,[Ar] 3d10 4s2
101,Md,72,29,[Ar] 3d10 4s1
101,Md,73,28,[Ar] 3d10
101,Md,74,27,[Ar] 3d9
101,Md,75,26,[Ar] 3d8
101,Md,76,25,[Ar] 3d7
101,Md,77,24,[Ar] 3d6
101,Md,78,23,[Ar] 3d5
101,Md,79,22,[Ar] 3d4
101,Md,80,21,[Ar] 3d3
101,Md,81,20,[Ar] 3d2
101,Md,82,19,[Ar] 3d1
101,Md,83,18,[Ne] 3s2 3p6
101,Md,84,17,[Ne] 3s2 3p5
101,Md,85,16,[Ne] 3s2 3p4
101,Md,86,15,[Ne] 3s2 3p3
101,Md,87,14,[Ne] 3s2 3p2
101,Md,88,13,[Ne] 3s2 3p1
101,Md,89,12,[Ne] 3s2
101,Md,90,11,[Ne] 3s1
101,Md,91,10,1s2 2s2 2p6
101,Md,92,9,1s2 2s2 2p5
101,Md,93,8,1s2 2s2 2p4
101,Md,94,7,1s2 2s2 2p3
101,Md,95,6,1s2 2s2 2p2
101,Md,96,5,1s2 2s2 2p1
101,Md,97,4,1s2 2s2
101,Md,98,3,1s2 2s1
101,Md,99,2,1s2
101,Md,100,1,1s1
102,No,0,102,[Rn] 5f14 7s2
102,No,1,101,[Rn] 5f14 7s1
102,No,2,100,[Rn] 5f14
102,No,3,99,[Rn] 5f13
102,No,4,98,[Rn] 5f12
102,No,5,97,[Rn] 5f11
102,No,6,96,[Rn] 5f10
102,No,7,95,[Rn] 5f9
102,No,8,94,[Rn] 5f8
102,No,9,93,[Rn] 5f7
102,No,10,92,[Rn] 5f6
102,No,11,91,[Rn] 5f5
102,No,12,90,[Rn] 5f4
102,No,13,89,[Hg] 5f7 6p2
102,No,14,88,[Hg] 5f7 6p1
102,No,15,87,[Hg] 5f7
102,No,16,86,[Hg] 5f6
102,No,17,85,[Hg] 5f5
102,No,18,84,[Hg] 5f4
102,No,19,83,[Hg] 5f3
102,No,20,82,[Hg] 5f2
102,No,21,81,[Hg] 5f1
102,No,22,80,[Xe] 4f14 5d10 6s2
102,No,23,79,[Xe] 4f14 5d10 6s1
102,No,24,78,[Xe] 4f14 5d10
102,No,25,77,[Xe] 4f14 5d9
102,No,26,76,[Xe] 4f14 5d8
102,No,27,75,[Xe] 4f14 5d7
102,No,28,74,[Xe] 4f14 5d6
102,No,29,73,[Xe] 4f14 5d5
102,No,30,72,[Xe] 4f14 5d4
102,No,31,71,[Xe] 4f14 5d3
102,No,32,70,[Xe] 4f14 5d2
102,No,33,69,[Xe] 4f14 5d1
102,No,34,68,[Xe] 4f14
102,No,35,67,[Cd] 4f14 5p5
102,No,36,66,[Cd] 4f14 5p4
102,No,37,65,[Cd] 4f14 5p3
102,No,38,64,[Cd] 4f14 5p2
102,No,39,63,[Cd] 4f14 5p1
102,No,40,62,[Cd] 4f14
102,No,41,61,[Kr] 4d10 4f14 5s1
102,No,42,60,[Kr] 4d10 4f14
102,No,43,59,[Kr] 4d10 4f13
102,No,44,58,[Kr] 4d10 4f12
102,No,45,57,[Kr] 4d10 4f11
102,No,46,56,[Kr] 4d10 4f10
102,No,47,55,[Kr] 4d10 4f9
102,No,48,54,[Kr] 4d10 4f8
102,No,49,53,[Kr] 4d10 4f7
102,No,50,52,[Kr] 4d10 4f6
102,No,51,51,[Kr] 4d10 4f5
102,No,52,50,[Kr] 4d10 4f4
102,No,53,49,[Kr] 4d10 4f3
102,No,54,48,[Kr] 4d10 4f2
102,No,55,47,[Kr] 4d10 4f1
102,No,56,46,[Kr] 4d10
102,No,57,45,[Kr] 4d9
102,No,58,44,[Kr] 4d8
102,No,59,43,[Kr] 4d7
102,No,60,42,[Kr] 4d6
102,No,61,41,[Kr] 4d5
102,No,62,40,[Kr] 4d4
102,No,63,39,[Kr] 4d3
102,No,64,38,[Kr] 4d2
102,No,65,37,[Kr] 4d1
102,No,66,36,[Ar] 3d10 4s2 4p6
102,No,67,35,[Ar] 3d10 4s2 4p5
102,No,68,34,[Ar] 3d10 4s2 4p4
102,No,69,33,[Ar] 3d10 4s2 4p3
102,No,70,32,[Ar] 3d10 4s2 4p2
102,No,71,31,[Ar] 3d10 4s2 4p1
102,No,72,30,[Ar] 3d10 4s2
102,No,73,29,[Ar] 3d10 4s1
102,No,74,28,[Ar] 3d10
102,No,75,27,[Ar] 3d9
102,No,76,26,[Ar] 3d8
102,No,77,25,[Ar] 3d7
102,No,78,24,[Ar] 3d6
102,No,79,23,[Ar] 3d5
102,No,80,22,[Ar] 3d4
102,No,81,21,[Ar] 3d3
102,No,82,20,[Ar] 3d2
102,No,83,19,[Ar] 3d1
102,No,84,18,[Ne] 3s2 3p6
102,No,85,17,[Ne] 3s2 3p5
102,No,86,16,[Ne] 3s2 3p4
102,No,87,15,[Ne] 3s2 3p3
102,No,88,14,[Ne] 3s2 3p2
102,No,89,13,[Ne] 3s2 3p1
102,No,90,12,[Ne] 3s2
102,No,91,11,[Ne] 3s1
102,No,92,10,1s2 2s2 2p6
102,No,93,9,1s2 2s2 2p5
102,No,94,8,1s2 2s2 2p4
102,No,95,7,1s2 2s2 2p3
102,No,96,6,1s2 2s2 2p2
102,No,97,5,1s2 2s2 2p1
103,Lr,0,103,[Rn] 5f14 7s2 7p1
103,Lr,1,102,[Rn] 5f14 7s2
103,Lr,2,101,[Rn] 5f14 7s1
103,Lr,3,100,[Rn] 5f14
103,Lr,4,99,[Rn] 5f13
103,Lr,5,98,[Rn] 5f12
103,Lr,6,97,[Rn] 5f11
103,Lr,7,96,[Rn] 5f10
103,Lr,8,95,[Rn] 5f9
103,Lr,9,94,[Rn] 5f8
103,Lr,10,93,[Rn] 5f7
103,Lr,11,92,[Rn] 5f6
103,Lr,12,91,[Rn] 5f5
103,Lr,13,90,[Rn] 5f4
103,Lr,14,89,[Hg] 5f8 6p1
103,Lr,15,88,[Hg] 5f8
103,Lr,16,87,[Hg] 5f7
103,Lr,17,86,[Hg] 5f6
103,Lr,18,85,[Hg] 5f5
103,Lr,19,84,[Hg] 5f4
103,Lr,20,83,[Hg] 5f3
103,Lr,21,82,[Hg] 5f2
103,Lr,22,81,[Hg] 5f1
103,Lr,23,80,[Xe] 4f14 5d10 5f1 6s1
103,Lr,24,79,[Xe] 4f14 5d10 5f1
103,Lr,25,78,[Xe] 4f14 5d10
103,Lr,26,77,[Xe] 4f14 5d9
103,Lr,27,76,[Xe] 4f14 5d8
103,Lr,28,75,[Xe] 4f14 5d7
103,Lr,29,74,[Xe] 4f14 5d6
103,Lr,30,73,[Xe] 4f14 5d5
103,Lr,31,72,[Xe] 4f14 5d4
103,Lr,32,71,[Xe] 4f14 5d3
103,Lr,33,70,[Xe] 4f14 5d2
103,Lr,34,69,[Xe] 4f14 5d1
103,Lr,35,68,[Xe] 4f14
103,Lr,36,67,[Cd] 4f14 5p5
103,Lr,37,66,[Cd] 4f14 5p4
103,Lr,38,65,[Cd] 4f14 5p3
103,Lr,39,64,[Cd] 4f14 5p2
103,Lr,40,63,[Cd] 4f14 5p1
103,Lr,41,62,[Cd] 4f14
